account_id,risk_label,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31
L00842,0,2.9226043,0.20502177,2.8048735,0.0,0.0,2.0103493,0.72606266,3.757276,0.0,0.0,1.3273816,0.0,3.639155,0.3156333,0.0,2.1041224,1.6900336,0.1697467,1.3429508,0.5145526,0.29710305,3.6373127,0.0,0.0,0.12813833,3.7173495,0.0,1.5432223,0.08568779,1.3708558,0.0,0.14529012
L00843,0,2.0988266,0.44871837,1.98226,0.0,0.0,1.3786074,0.72421825,2.647437,0.0,0.0,1.2023423,0.0,2.485933,0.0,0.0,1.7691609,1.3659518,0.0,1.031429,0.5782325,0.0,2.5224974,0.0,0.0,0.0,2.5939445,0.0,1.3293204,0.0,1.1809883,0.0,0.15155287
L00844,0,3.078912,0.40527925,2.9619162,0.0,0.0,1.9965883,0.9161997,3.882462,0.0,0.0,1.5741677,0.0,3.7686067,0.058166727,0.0,2.4646904,1.850747,0.0,1.3741083,0.66543704,0.027698249,3.852145,0.0,0.0,0.0,3.7306142,0.0,1.7752994,0.0,1.6556258,0.0,0.29568842
L00845,0,1.9903762,0.45102125,1.830318,0.0,0.0,1.2839893,0.6851418,2.5154822,0.0,0.0,1.1210878,0.0,2.2934868,0.0,0.0,1.6178114,1.2598032,0.0,0.9961911,0.54030657,0.0,2.394205,0.0,0.0,0.0,2.4154258,0.0,1.2322116,0.0,1.1165481,0.0,0.16994396
L00846,0,2.6164248,0.36381167,2.5901809,0.0,0.0,1.7707498,0.8354727,3.4010003,0.0,0.0,1.405559,0.0,3.2864764,0.0,0.0,2.188113,1.6999567,0.0,1.2727141,0.6345669,0.0,3.185054,0.0,0.0,0.0,3.3099308,0.0,1.6151266,0.0,1.4262707,0.0,0.18386468
L00847,0,2.5764172,0.3534597,2.3930097,0.0,0.0,1.7611619,0.7813133,3.249387,0.0,0.0,1.3980105,0.0,3.0494525,0.047124818,0.0,1.9970154,1.5699812,0.0,1.224546,0.5716227,0.039021984,3.2001667,0.0,0.0,0.0025688708,3.1895738,0.0,1.507962,0.0,1.3214095,0.0,0.16842985
L00848,0,2.1763024,0.43152857,2.1047063,0.0,0.0,1.4487756,0.7330253,2.8268716,0.0,0.0,1.2263345,0.0,2.6125705,0.0,0.0,1.8161775,1.439199,0.0,1.0973325,0.60248864,0.0,2.6841238,0.0,0.0,0.0,2.7318473,0.0,1.3680263,0.0,1.2323909,0.0,0.19746897
L00849,0,2.092641,0.38275492,1.9667368,0.0,0.0,1.3439791,0.71244764,2.5977259,0.0,0.0,1.1143599,0.0,2.4455817,0.0,0.0,1.6911355,1.3031108,0.0,0.9948644,0.53039575,0.0,2.4860544,0.0,0.0,0.0,2.5191298,0.0,1.293913,0.0,1.1273192,0.0,0.13214245
L00850,0,2.1802053,0.36509222,2.086016,0.0,0.0,1.3792244,0.7185637,2.8310525,0.0,0.0,1.150725,0.0,2.6954076,0.0,0.0,1.8420762,1.3779885,0.0,1.062465,0.54416394,0.0,2.6291616,0.0,0.0,0.0,2.703538,0.0,1.357882,0.0,1.2266836,0.0,0.1530391
L00851,0,2.7011945,0.21456987,2.5715816,0.0,0.0,1.95582,0.71592736,3.383849,0.0,0.0,1.2413026,0.0,3.2433352,0.34068084,0.0,1.8489782,1.5710666,0.16513956,1.2649562,0.5144197,0.28851473,3.365498,0.0,0.0,0.13023198,3.4256887,0.0,1.4048457,0.071751416,1.2024453,0.0,0.13181567
L00852,0,2.4025764,0.40747875,2.244026,0.0,0.0,1.5495812,0.77524424,3.0946662,0.0,0.0,1.2693133,0.0,2.8643756,0.0,0.0,1.9281682,1.4888945,0.0,1.1745365,0.57469094,0.0,2.9101422,0.0,0.0,0.0,2.9438238,0.0,1.4266014,0.0,1.3049364,0.0,0.200449
L00853,0,2.3175688,0.44077498,2.18621,0.0,0.0,1.55264,0.7809006,2.884572,0.0,0.0,1.2839478,0.0,2.6787074,0.0,0.0,1.8690025,1.4915702,0.0,1.1259856,0.60529315,0.0,2.7757573,0.0,0.0,0.0,2.8234344,0.0,1.4232721,0.0,1.244695,0.0,0.1743963
L00854,0,3.2393699,0.15935868,3.3343496,0.0,0.0,2.3766658,0.99436986,4.37525,0.0,0.0,1.8326228,0.0,4.4682302,0.020491466,0.0,2.9384725,2.2045753,0.0,1.6328492,0.7432461,0.03391376,4.056749,0.0,0.0,0.0,4.408353,0.0,2.0567925,0.0,1.7696779,0.0,0.113582924
L00855,0,2.0398812,0.4136333,1.8592165,0.0,0.0,1.3625964,0.7242397,2.5812042,0.0,0.0,1.182958,0.0,2.3852665,0.0,0.0,1.7049668,1.3047274,0.0,1.0339655,0.5516091,0.0,2.472857,0.0,0.0,0.0,2.4914937,0.0,1.3034219,0.0,1.1282442,0.0,0.1441778
L00856,0,3.5789142,0.06675249,3.3573804,0.0,0.0,2.674995,0.910957,4.4107065,0.0,0.0,1.5937952,0.0,4.314491,0.58383256,0.0,2.3237555,1.9931617,0.35533762,1.6108139,0.5672008,0.46517998,4.501812,0.0,0.0,0.2148678,4.519874,0.0,1.7380944,0.19087586,1.4591794,0.0,0.16967669
L00857,0,2.3756037,0.21257508,2.237484,0.0,0.0,1.8008918,0.6916646,3.073211,0.0,0.0,1.0578518,0.0,3.2335126,0.33297032,0.0,1.9150326,1.3857682,0.08086771,1.2046547,0.51432616,0.26007575,3.1337578,0.0,0.0,0.069068916,3.1237082,0.0,1.3920494,0.1844356,1.2598991,0.0,0.21789294
L00858,0,2.6183345,0.34994566,2.550872,0.0,0.0,1.7872226,0.83713746,3.3745258,0.0,0.0,1.3809777,0.0,3.2935882,0.0,0.0,2.1850188,1.6611795,0.0,1.240524,0.6296477,0.0,3.2019062,0.0,0.0,0.0,3.2811255,0.0,1.5939083,0.0,1.4113598,0.0,0.19543946
L00859,0,2.5644696,0.2967978,2.4892287,0.0,0.0,1.8031335,0.786492,3.3004549,0.0,0.0,1.333723,0.0,3.1442935,0.08461104,0.0,1.9811138,1.6187247,0.0,1.2593014,0.59476894,0.05746223,3.1325243,0.0,0.0,0.04145103,3.2537103,0.0,1.494466,0.0,1.2888262,0.0,0.17545673
L00860,0,2.595406,0.5317606,2.4419615,0.0,0.0,1.7038535,0.8492507,3.1912434,0.0,0.0,1.402915,0.0,2.930339,0.0,0.0,2.0857666,1.6598612,0.0,1.1932535,0.6710595,0.0,3.111756,0.0,0.0,0.0,3.150876,0.0,1.5580397,0.0,1.3705175,0.0,0.2215217
L00861,0,2.0938215,0.40274948,2.0704277,0.0,0.0,1.3347439,0.70664763,2.725633,0.0,0.0,1.1238279,0.0,2.612994,0.0,0.0,1.844317,1.3753682,0.0,1.0135088,0.5549747,0.0,2.5101037,0.0,0.0,0.0,2.5951571,0.0,1.3599075,0.0,1.2157674,0.0,0.14373794
L00862,0,2.621754,0.38248542,2.5537763,0.0,0.0,1.7801203,0.844934,3.3644338,0.0,0.0,1.4335128,0.0,3.1822374,0.0,0.0,2.1129675,1.7044582,0.0,1.283006,0.6500354,0.0,3.193759,0.0,0.0,0.0,3.28961,0.0,1.5848953,0.0,1.3866744,0.0,0.21211185
L00863,0,1.8824139,0.47078377,1.8459308,0.0,0.0,1.2091409,0.65098274,2.3569672,0.0,0.0,1.0777937,0.0,2.0929494,0.0,0.0,1.5223821,1.2578274,0.0,0.94070524,0.5445015,0.0,2.2692168,0.0,0.0,0.0,2.2832177,0.0,1.1725408,0.0,1.0678496,0.0,0.1949458
L00864,0,2.309045,0.44620955,2.2673326,0.0,0.0,1.5452945,0.78928953,3.0185978,0.0,0.0,1.3161972,0.0,2.863639,0.0,0.0,2.0127878,1.5563617,0.0,1.1520174,0.6348933,0.0,2.81221,0.0,0.0,0.0,2.9064078,0.0,1.5173069,0.0,1.3212011,0.0,0.17158186
L00865,0,2.7087648,0.0,2.7213418,0.0,0.0,1.7377261,0.5870342,3.7642162,0.0,0.0,1.2574024,0.0,3.8671288,0.43644136,0.0,2.3282442,1.744082,0.14254242,1.2319372,0.47756815,0.54803544,3.355388,0.0,0.0,0.15760648,3.7946987,0.0,1.5882887,0.11915749,1.3547184,0.0,0.0
L00866,0,3.027811,0.09818649,2.9143608,0.0,0.0,2.331668,0.87675154,3.8622887,0.0,0.0,1.4657601,0.0,3.9259102,0.34060836,0.0,2.2092836,1.769201,0.17695206,1.5020595,0.5572094,0.28005415,3.921421,0.0,0.0,0.109752394,3.9347806,0.0,1.6703706,0.15140474,1.4348454,0.0,0.21352586
L00867,0,2.1298742,0.53529215,2.0409946,0.0,0.0,1.3334596,0.7616694,2.716482,0.0,0.0,1.1914856,0.0,2.499042,0.0,0.0,1.8376667,1.4101273,0.0,1.0102296,0.620726,0.0,2.6010659,0.0,0.0,0.0,2.5137768,0.0,1.4094031,0.0,1.2540417,0.0,0.21085808
L00868,0,2.5000882,0.40930152,2.4226117,0.0,0.0,1.6210307,0.7948692,3.093287,0.0,0.0,1.2885545,0.0,2.9157028,0.0,0.0,1.976949,1.5657928,0.0,1.1345749,0.6012282,0.0,3.009182,0.0,0.0,0.0,3.0550375,0.0,1.4663674,0.0,1.3106081,0.0,0.19392967
L00869,0,2.7709143,0.17190576,2.5885704,0.0,0.0,2.070557,0.8167813,3.6803896,0.0,0.0,1.410602,0.0,3.6351867,0.16186558,0.0,2.2195344,1.6618906,0.0,1.4239104,0.5777732,0.120986864,3.5991168,0.0,0.0,0.030964248,3.6203852,0.0,1.6266752,0.09057441,1.4333847,0.0,0.2221927
L00870,0,2.6955497,0.30071235,2.60455,0.0,0.0,1.8331952,0.85897434,3.4816256,0.0,0.0,1.4734303,0.0,3.3786457,0.0,0.0,2.2183368,1.7108212,0.0,1.3073621,0.6233729,0.0,3.28932,0.0,0.0,0.0,3.4002862,0.0,1.6345612,0.0,1.4232595,0.0,0.17357448
L00871,0,2.5839574,0.39794967,2.5308218,0.0,0.0,1.5860842,0.8079293,3.3566031,0.0,0.0,1.2436045,0.0,3.1989226,0.032676265,0.0,2.1571999,1.5917983,0.0,1.1671124,0.598842,0.030797139,3.1920867,0.0,0.0,0.0,3.1837182,0.0,1.5473912,0.0,1.4413335,0.0,0.19065514
L00872,0,3.059784,0.30800673,2.9756706,0.0,0.0,2.061216,0.93229055,3.9971428,0.0,0.0,1.5331122,0.0,3.8298326,0.06626426,0.0,2.4678829,1.8899534,0.0,1.4684715,0.6647983,0.016706735,3.7939262,0.0,0.0,0.005802542,3.834681,0.0,1.75681,0.012923658,1.6139348,0.0,0.2680029
L00873,0,2.6143894,0.40015048,2.490743,0.0,0.0,1.8132334,0.84326255,3.4267738,0.0,0.0,1.473972,0.0,3.2153378,0.0,0.0,2.2066042,1.7075207,0.0,1.3205168,0.6518439,0.0,3.2141786,0.0,0.0,0.0,3.3118963,0.0,1.6103069,0.0,1.444961,0.0,0.17976291
L00874,0,3.3100505,0.25880808,3.1719632,0.0,0.0,2.3574252,0.97524977,4.1984267,0.0,0.0,1.7070662,0.0,4.02882,0.1031407,0.0,2.4675295,2.0207224,0.0,1.5692766,0.6775951,0.026989564,4.081589,0.0,0.0,0.04371024,4.151823,0.0,1.8320293,0.0,1.5870328,0.0,0.23304829
L00875,0,2.3683846,0.3351493,2.2153852,0.0,0.0,1.6877624,0.7260189,3.0050838,0.0,0.0,1.245682,0.0,2.944104,0.09325512,0.0,1.799484,1.3971486,0.02417314,1.1539764,0.4861753,0.12212409,3.0720956,0.0,0.0,0.002750583,2.9758716,0.0,1.4372271,0.0344823,1.2532284,0.0,0.19265747
L00876,0,2.1218,0.46278232,2.036571,0.0,0.0,1.3567115,0.7210777,2.7058954,0.0,0.0,1.1662169,0.0,2.5271957,0.0,0.0,1.7959157,1.3787801,0.0,1.0252736,0.57134265,0.0,2.5277343,0.0,0.0,0.0,2.586564,0.0,1.3582854,0.0,1.2122023,0.0,0.15672466
L00877,0,3.0465295,0.29202262,2.8826315,0.0,0.0,2.0993829,0.9326434,3.825857,0.0,0.0,1.5763825,0.0,3.6224577,0.04382412,0.0,2.2920759,1.8845265,0.0,1.4391649,0.66817945,0.0,3.7041967,0.0,0.0,0.004064791,3.7517743,0.0,1.7242332,0.0,1.4899147,0.0,0.19922708
L00878,0,1.9690893,0.39466414,1.9113734,0.0,0.0,1.3192657,0.662299,2.6075995,0.0,0.0,1.0607963,0.0,2.4694064,0.0,0.0,1.6797678,1.2712975,0.0,1.0159945,0.5282705,0.0,2.435493,0.0,0.0,0.0,2.5097451,0.0,1.260502,0.0,1.1377037,0.0,0.17259346
L00879,0,2.2020335,0.39222506,2.12791,0.0,0.0,1.4929764,0.72822607,2.8552613,0.0,0.0,1.2026534,0.0,2.7247493,0.0,0.0,1.8486456,1.4328954,0.0,1.1044245,0.58390665,0.0,2.689326,0.0,0.0,0.0,2.748816,0.0,1.3977139,0.0,1.239186,0.0,0.18148054
L00880,0,2.412718,0.4899458,2.2751539,0.0,0.0,1.5441788,0.81337845,3.0363476,0.0,0.0,1.3064525,0.0,2.842899,0.0,0.0,2.0138752,1.53606,0.0,1.1271721,0.63000214,0.0,2.9146645,0.0,0.0,0.0,2.9298263,0.0,1.4955251,0.0,1.3413086,0.0,0.19907351
L00881,0,2.5468056,0.47118694,2.4185214,0.0,0.0,1.7032098,0.84851587,3.1631277,0.0,0.0,1.4144115,0.0,2.9646044,0.0,0.0,2.0878477,1.6468099,0.0,1.2032709,0.66310054,0.0,3.0853565,0.0,0.0,0.0,3.1516628,0.0,1.568197,0.0,1.3678908,0.0,0.17463472
L00882,0,3.0734758,0.07696718,3.0992603,0.0,0.0,2.32518,0.9646661,4.1137557,0.0,0.0,1.7817597,0.0,4.2169237,0.101252034,0.0,2.7759438,2.0595365,0.0,1.5768154,0.69883573,0.15831657,3.8816037,0.0,0.0,0.001111038,4.138451,0.0,1.9417856,0.0,1.6442904,0.0,0.07989503
L00883,0,2.685252,0.40070963,2.5112371,0.0,0.0,1.813769,0.8620534,3.4451616,0.0,0.0,1.4670122,0.0,3.1959748,0.0,0.0,2.1185505,1.7018894,0.0,1.3206787,0.6635049,0.0,3.325602,0.0,0.0,0.0,3.328229,0.0,1.5947244,0.0,1.4207609,0.0,0.24605876
L00884,0,2.6779053,0.44448084,2.4865654,0.0,0.0,1.7641318,0.87063503,3.3341887,0.0,0.0,1.4664031,0.0,3.1400962,0.0,0.0,2.1828945,1.6742938,0.0,1.2338886,0.64078116,0.0,3.2313368,0.0,0.0,0.0,3.241036,0.0,1.6100309,0.0,1.4250393,0.0,0.16876715
L00885,0,2.6535757,0.21146107,2.412093,0.0,0.0,1.9719377,0.91900873,3.339845,0.0,0.0,1.5705861,0.0,3.3717418,0.13177796,0.0,2.3209975,1.6715033,0.0,1.2807279,0.6420273,0.11536421,3.2956114,0.0,0.0,0.0,3.3790855,0.0,1.6503844,0.0,1.378587,0.0,0.017675944
L00886,0,2.413987,0.29520214,2.291767,0.0,0.0,1.5823494,0.6585187,3.16442,0.0,0.0,1.1853259,0.0,2.9781065,0.13677771,0.0,1.8644658,1.4332207,0.010106444,1.1539271,0.4986092,0.15558113,3.0089467,0.0,0.0,0.049212404,3.0479546,0.0,1.3684717,0.023365319,1.2443278,0.0,0.15678108
L00887,0,2.8350155,0.23151633,2.6385484,0.0,0.0,1.9556116,0.82427883,3.6820853,0.0,0.0,1.4956913,0.0,3.4800234,0.08863802,0.0,2.2140884,1.7361813,0.0,1.3724537,0.6111922,0.05573608,3.5451508,0.0,0.0,0.012171425,3.5706463,0.0,1.6142563,0.0,1.4246273,0.0,0.17725724
L00888,0,2.4836373,0.27950805,2.494866,0.0,0.0,1.6381828,0.81881213,3.30071,0.0,0.0,1.3393513,0.0,3.2425385,0.0,0.0,2.1836262,1.627372,0.0,1.204541,0.60568523,0.0,3.0462608,0.0,0.0,0.0,3.1657896,0.0,1.592486,0.0,1.3809173,0.0,0.144853
L00889,0,1.9831817,0.4782306,1.9014449,0.0,0.0,1.3063639,0.70627105,2.546017,0.0,0.0,1.1525799,0.0,2.3707554,0.0,0.0,1.7286102,1.3269991,0.0,0.99300414,0.5779925,0.0,2.384081,0.0,0.0,0.0,2.4356742,0.0,1.3219216,0.0,1.1580904,0.0,0.15354013
L00890,0,2.626431,0.38623613,2.4422894,0.0,0.0,1.8128761,0.83526695,3.4735572,0.0,0.0,1.3800637,0.0,3.3163502,0.0,0.0,2.226324,1.6492498,0.0,1.3003094,0.6172708,0.008315951,3.2651844,0.0,0.0,0.0,3.30376,0.0,1.6149899,0.0,1.4477692,0.0,0.21528783
L00891,0,2.7032015,0.3525342,2.6174383,0.0,0.0,1.817022,0.83850837,3.3790298,0.0,0.0,1.4598926,0.0,3.1161113,0.011881307,0.0,2.0795786,1.6937704,0.0,1.2636046,0.63283813,0.0,3.2925391,0.0,0.0,0.0045621395,3.2829676,0.0,1.519101,0.0,1.3727744,0.0,0.26491693
L00892,0,3.6580107,0.18249157,3.4307609,0.0,0.0,2.5148735,0.9513633,4.6081758,0.0,0.0,1.638587,0.0,4.4506426,0.41105026,0.0,2.595655,2.0549903,0.23260778,1.6245253,0.60776156,0.28740698,4.5536857,0.0,0.0,0.17392963,4.5594745,0.0,1.8471572,0.16152835,1.6480801,0.0,0.18912731
L00893,0,2.2358875,0.4146387,2.1979616,0.0,0.0,1.4709712,0.75924873,2.905627,0.0,0.0,1.2463589,0.0,2.7175539,0.0,0.0,1.883213,1.480871,0.0,1.110498,0.5997807,0.0,2.73408,0.0,0.0,0.0,2.7880435,0.0,1.4349432,0.0,1.2539656,0.0,0.17409398
L00894,0,2.112954,0.46276805,1.9891684,0.0,0.0,1.3666292,0.74259603,2.6564372,0.0,0.0,1.2114722,0.0,2.4820435,0.0,0.0,1.7760888,1.38388,0.0,1.0331571,0.58717304,0.0,2.4972107,0.0,0.0,0.0,2.5595975,0.0,1.3513207,0.0,1.1953124,0.0,0.15325889
L00895,0,2.8645797,0.3348238,2.749019,0.0,0.0,1.9559777,0.87488055,3.714297,0.0,0.0,1.5028906,0.0,3.5564158,0.006943807,0.0,2.3177516,1.7936189,0.0,1.3812902,0.654623,0.0,3.5394266,0.0,0.0,0.0,3.5847712,0.0,1.6752075,0.0,1.506247,0.0,0.23955366
L00896,0,2.6989782,0.29512852,2.6457052,0.0,0.0,1.8546278,0.81469405,3.357033,0.0,0.0,1.2850683,0.0,3.260234,0.14870532,0.0,2.036307,1.6338912,0.0,1.2315643,0.5790435,0.06687692,3.2892528,0.0,0.0,0.05277867,3.340085,0.0,1.4640751,0.009981245,1.3313134,0.0,0.23831657
L00897,0,2.6171954,0.33915547,2.5245144,0.0,0.0,1.7574404,0.7840557,3.2854204,0.0,0.0,1.3106531,0.0,3.1682773,0.1065761,0.0,1.9846126,1.5665716,0.023487747,1.205482,0.5451917,0.08725391,3.2224698,0.0,0.0,0.032553174,3.2176075,0.0,1.5090786,0.0,1.3383644,0.0,0.16427153
L00898,0,2.5084746,0.27108237,2.3974922,0.0,0.0,1.7344865,0.7685741,3.3242166,0.0,0.0,1.2779264,0.0,3.239014,0.06107016,0.0,2.0736923,1.5524164,0.0,1.2454069,0.55852526,0.048415214,3.1443791,0.0,0.0,0.0020699129,3.201806,0.0,1.5209341,0.0,1.3509395,0.0,0.17291367
L00899,0,2.9447877,0.28096068,2.9277525,0.0,0.0,2.0891314,0.9231396,3.9517367,0.0,0.0,1.6621902,0.0,3.889457,0.0,0.0,2.577808,1.9676069,0.0,1.4994295,0.69701314,0.0,3.6541553,0.0,0.0,0.0,3.8850026,0.0,1.847365,0.0,1.6140754,0.0,0.17391035
L00900,0,2.3197825,0.3968602,2.3125184,0.0,0.0,1.512626,0.8053858,2.9850204,0.0,0.0,1.2651867,0.0,2.8301513,0.0,0.0,1.9921831,1.5536535,0.0,1.1201758,0.6452067,0.0,2.8537388,0.0,0.0,0.0,2.882339,0.0,1.5101342,0.0,1.3014476,0.0,0.17276174
L00901,0,2.5726128,0.34153044,2.4101644,0.0,0.0,1.5790522,0.79302,3.2983043,0.0,0.0,1.239413,0.0,3.119857,0.0479884,0.0,2.0771208,1.5359436,0.0,1.1733714,0.5665536,0.0,3.1217887,0.0,0.0,0.012325384,3.1557798,0.0,1.47613,0.0,1.3709593,0.0,0.17772141
L00902,0,2.3293111,0.38819137,2.2586498,0.0,0.0,1.600369,0.7618191,3.076771,0.0,0.0,1.3231262,0.0,2.8854563,0.0,0.0,1.939829,1.5332781,0.0,1.2105842,0.60061055,0.0,2.8789043,0.0,0.0,0.0,2.9735398,0.0,1.4539847,0.0,1.3015823,0.0,0.19465989
L00903,0,2.837457,0.24279898,2.729036,0.0,0.0,2.0294497,0.8879633,3.826883,0.0,0.0,1.5896266,0.0,3.715492,0.0,0.0,2.411177,1.8380747,0.0,1.4681933,0.6508115,0.0,3.549749,0.0,0.0,0.0,3.6894455,0.0,1.7288767,0.0,1.533164,0.0,0.18484415
L00904,0,3.7427003,0.11187577,3.5390708,0.0,0.0,2.6126237,1.0458953,4.8367624,0.0,0.0,1.8954858,0.0,4.6995206,0.22026537,0.0,2.8794773,2.2567468,0.0665839,1.7502811,0.6836219,0.13662626,4.628968,0.0,0.0,0.07858714,4.71088,0.0,2.0594168,0.061463773,1.7980154,0.0,0.19934204
L00905,0,2.6029081,0.38909024,2.422428,0.0,0.0,1.719493,0.77364254,3.2660787,0.0,0.0,1.2826481,0.0,3.0614457,0.09888135,0.0,1.9878565,1.5386872,0.0,1.1899118,0.5651612,0.04888153,3.2242403,0.0,0.0,0.032243364,3.168869,0.0,1.4723364,0.0,1.3237791,0.0,0.1938371
L00906,0,2.512797,0.3373118,2.3417933,0.0,0.0,1.7395377,0.789616,3.3120153,0.0,0.0,1.3373188,0.0,3.139577,0.0,0.0,2.0538719,1.5674196,0.0,1.2806206,0.59110546,0.0,3.136642,0.0,0.0,0.0,3.1716738,0.0,1.5195917,0.0,1.362702,0.0,0.21746546
L00907,0,3.1900494,0.24334872,3.0701852,0.0,0.0,2.1668546,0.96244955,4.1843266,0.0,0.0,1.6598285,0.0,4.003179,0.02670084,0.0,2.521441,1.9970552,0.0,1.5439496,0.68230057,0.0,3.9403214,0.0,0.0,0.011130549,4.0230074,0.0,1.8409437,0.0,1.6256542,0.0,0.21985814
L00908,0,3.0214937,0.115442336,2.8508754,0.0,0.0,2.311145,0.855368,3.8832898,0.0,0.0,1.3837408,0.0,4.0596046,0.4073354,0.0,2.3558195,1.7466217,0.13638756,1.4825172,0.57606137,0.2998765,3.9608374,0.0,0.0,0.09958819,3.9611878,0.0,1.6857347,0.23589575,1.5055373,0.0,0.24931481
L00909,0,2.2200263,0.49800545,2.0831912,0.0,0.0,1.4695113,0.77123165,2.8540456,0.0,0.0,1.2778203,0.0,2.6429355,0.0,0.0,1.895116,1.4611858,0.0,1.1125755,0.6149254,0.0,2.6833544,0.0,0.0,0.0,2.75097,0.0,1.4293396,0.0,1.265388,0.0,0.18678749
L00910,0,2.2696128,0.39951456,2.1655643,0.0,0.0,1.5341312,0.7539553,2.9695082,0.0,0.0,1.2766156,0.0,2.7607014,0.0,0.0,1.8745986,1.4770057,0.0,1.1646223,0.5958586,0.0,2.7963476,0.0,0.0,0.0,2.8519835,0.0,1.414879,0.0,1.2637355,0.0,0.19737962
L00911,0,2.6086752,0.39388874,2.3988976,0.0,0.0,1.794902,0.88324594,3.255586,0.0,0.0,1.490975,0.0,3.080055,0.0,0.0,2.142103,1.653697,0.0,1.2670462,0.6548688,0.0,3.1710443,0.0,0.0,0.0,3.22164,0.0,1.5921565,0.0,1.3626746,0.0,0.17485462
L00912,0,2.600734,0.29973197,2.5407581,0.0,0.0,1.7620467,0.81378424,3.3483708,0.0,0.0,1.323646,0.0,3.205096,0.07341947,0.0,2.087882,1.6396775,0.0,1.2397366,0.609136,0.036303565,3.1594517,0.0,0.0,0.017594635,3.2363224,0.0,1.5420641,0.0,1.3461454,0.0,0.1550954
L00913,0,2.6326826,0.3183644,2.636685,0.0,0.0,1.8489624,0.8427533,3.5325954,0.0,0.0,1.4966317,0.0,3.4671772,0.0,0.0,2.3334212,1.7787371,0.0,1.3499496,0.65399045,0.0,3.25594,0.0,0.0,0.0,3.4734483,0.0,1.689764,0.0,1.4806113,0.0,0.15603091
L00914,0,2.6429505,0.37814537,2.519976,0.0,0.0,1.6213325,0.7209101,3.3733716,0.0,0.0,1.1567802,0.0,3.22261,0.2530185,0.0,2.0280507,1.452448,0.13228405,1.1541047,0.49820068,0.24468754,3.3331842,0.0,0.0,0.06801007,3.24581,0.0,1.4269062,0.12148401,1.3947833,0.0,0.2055653
L00915,0,2.7333288,0.30554196,2.687624,0.0,0.0,1.8880225,0.8632221,3.5624573,0.0,0.0,1.502687,0.0,3.4552526,0.0,0.0,2.2573392,1.7760245,0.0,1.3512106,0.64373505,0.0,3.3346927,0.0,0.0,0.0,3.474998,0.0,1.6767629,0.0,1.4577096,0.0,0.1764479
L00916,0,3.2639046,0.3232672,3.1997423,0.0,0.0,2.289353,1.032647,4.1354585,0.0,0.0,1.8264153,0.0,4.124262,0.0,0.0,2.8827155,2.1637356,0.0,1.5043273,0.7651926,0.0,3.9394405,0.0,0.0,0.0,4.1640153,0.0,2.0548446,0.0,1.7320728,0.0,0.057967305
L00917,0,3.0729115,0.17784029,2.9081535,0.0,0.0,2.164915,0.78558576,3.9649458,0.0,0.0,1.474705,0.0,3.8244033,0.30725932,0.0,2.2249892,1.8065574,0.15910804,1.4472749,0.54557586,0.28489256,3.876782,0.0,0.0,0.12107498,3.924707,0.0,1.6352884,0.09657636,1.4360266,0.0,0.17130603
L00918,0,2.0986903,0.49359012,1.9956269,0.0,0.0,1.3475757,0.724813,2.648238,0.0,0.0,1.1550965,0.0,2.4498239,0.0,0.0,1.7514434,1.3762476,0.0,1.0226457,0.58526105,0.0,2.5028863,0.0,0.0,0.0,2.561389,0.0,1.32851,0.0,1.1816032,0.0,0.18694514
L00919,0,2.5259016,0.32566938,2.413189,0.0,0.0,1.6822255,0.76589966,3.1783588,0.0,0.0,1.2571142,0.0,3.0413878,0.055476025,0.0,1.9495966,1.533855,0.0,1.1814836,0.5673705,0.017002374,3.0660524,0.0,0.0,0.0104611665,3.1056275,0.0,1.4413099,0.0,1.2904806,0.0,0.18522757
L00920,0,2.7218602,0.30302027,2.6286726,0.0,0.0,1.8956305,0.84806633,3.541282,0.0,0.0,1.4822496,0.0,3.3876731,0.0,0.0,2.2410996,1.740901,0.0,1.3448472,0.6235697,0.0,3.3693407,0.0,0.0,0.0,3.4254622,0.0,1.6433313,0.0,1.4470766,0.0,0.17859507
L00921,0,2.6292598,0.19326285,2.565018,0.0,0.0,1.900017,0.8203496,3.4649236,0.0,0.0,1.4954649,0.0,3.397691,0.035695776,0.0,2.2557063,1.7202716,0.0,1.3446717,0.6207895,0.059171826,3.2836845,0.0,0.0,0.0,3.411273,0.0,1.6317172,0.0,1.4002652,0.0,0.13125709
L00922,0,2.224408,0.28397852,2.0905282,0.0,0.0,1.6358212,0.72639644,2.9579442,0.0,0.0,1.1931069,0.0,2.9491832,0.04236336,0.0,1.9168454,1.4417814,0.0,1.1766672,0.57355535,0.061451033,2.8256884,0.0,0.0,0.0,2.9278164,0.0,1.4547572,0.0,1.2341784,0.0,0.1722951
L00923,0,2.5130317,0.36773977,2.3689923,0.0,0.0,1.734415,0.82072127,3.1119,0.0,0.0,1.3225949,0.0,2.980268,0.046973214,0.0,1.9662614,1.5608435,0.0,1.1845574,0.6001803,0.01031594,3.034482,0.0,0.0,0.005180247,3.1093025,0.0,1.4700632,0.0,1.2697818,0.0,0.17292655
