account_id,risk_label,txn_count,velocity_per_hour,total_sent,total_received,pass_through_ratio,io_ratio,unique_senders,unique_receivers,avg_txn_amount,max_txn_amount,income_mismatch,account_age_days,kyc_match_score,device_shared_count,is_in_syndicate,dormancy_burst_score,beneficiary_churn_rate,structuring_score
L00616,0,2,0.08333333333333333,2342.0,13599.0,0.1722185454812854,5.806575576430402,1,1,7970.5,13599.0,0.07276784280990144,455.0,0.99,2,0,2.0,1.0,0.0
L00617,0,6,0.25,6017.0,44731.0,0.13451521316313073,7.434103373774306,5,1,8458.0,12789.0,0.41071149837941073,556.0,0.98,7,0,0.0,0.0,0.3333333333333333
L00618,0,5,0.20833333333333334,2234.0,8058.0,0.27724000992802184,3.6069829901521935,4,1,2058.4,4651.0,0.04494194023357762,2915.0,0.89,2,0,0.0,0.0,0.0
L00619,0,5,0.20833333333333334,11191.0,4523.0,2.474242759230599,0.40416406040568315,2,3,3142.8,6078.0,0.08689387535541382,675.0,0.9,1,0,0.6666666666666666,0.6666666666666666,0.0
L00620,0,6,0.25,13100.0,13651.0,0.95963665665519,1.04206106870229,3,3,4458.5,9886.0,0.07586080423233378,949.0,0.98,1,0,0.2,0.0,0.16666666666666666
L00621,0,3,0.125,8090.0,2021.0,4.002968827313211,0.24981458590852904,1,2,3370.3333333333335,7813.0,0.026499010056774228,2442.0,0.98,1,0,0.0,0.0,0.0
L00622,0,6,0.25,3470.0,11323.0,0.30645588624922726,3.263112391930836,4,2,2465.5,6405.0,0.081558419107849,1255.0,0.96,1,0,2.0,1.0,0.0
L00623,0,4,0.16666666666666666,21868.0,15529.0,1.4082040054092344,0.7101243826595939,2,2,9349.25,14517.0,0.07243037514167511,970.0,0.89,2,0,0.0,0.0,0.0
L00624,0,3,0.125,11771.0,0.0,0.0,0.0,0,3,3923.6666666666665,11086.0,0.0,1635.0,0.87,1,0,0.5,0.3333333333333333,0.0
L00625,0,1,0.041666666666666664,415.0,0.0,0.0,0.0,0,1,415.0,415.0,0.0,916.0,1.0,1,0,0.0,0.0,0.0
L00626,0,2,0.08333333333333333,2926.0,1242.0,2.3558776167471818,0.4244702665755297,1,1,2084.0,2926.0,0.006647790225286224,1814.0,0.97,1,0,0.0,0.0,0.0
L00627,0,1,0.041666666666666664,0.0,2198.0,0.0,0.0,1,0,2198.0,2198.0,0.011941887883167263,1596.0,0.9,2,0,0.0,0.0,0.0
L00628,0,2,0.08333333333333333,7148.0,1342.0,5.326378539493294,0.18774482372691662,1,1,4245.0,7148.0,0.011059923025572982,2041.0,0.86,2,0,0.0,0.0,0.0
L00629,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,527.0,0.88,1,0,0.0,0.0,0.0
L00630,0,1,0.041666666666666664,2526.0,0.0,0.0,0.0,0,1,2526.0,2526.0,0.0,633.0,0.92,2,0,0.0,0.0,0.0
L00631,0,4,0.16666666666666666,2790.0,10531.0,0.2649321052131801,3.774551971326165,2,2,3330.25,10252.0,0.0933260073909306,1346.0,0.86,4,0,0.0,0.0,0.0
L00632,0,3,0.125,11329.0,46675.0,0.24272094268880556,4.119957630858858,2,1,19334.666666666668,43565.0,0.72000431925462,1350.0,0.91,2,0,0.0,0.0,0.0
L00633,0,3,0.125,9686.0,10784.0,0.8981824925816023,1.1133594879207103,2,1,6823.333333333333,9686.0,0.06448603719428332,1776.0,0.93,1,0,0.0,0.0,0.3333333333333333
L00634,0,2,0.08333333333333333,3478.0,1721.0,2.020918070889018,0.49482461184588844,1,1,2599.5,3478.0,0.011599536288148388,920.0,0.87,3,0,0.0,0.0,0.0
L00635,0,2,0.08333333333333333,1737.0,3621.0,0.47970173985086995,2.0846286701208983,1,1,2679.0,3621.0,0.03598902737193631,2831.0,0.86,2,0,1.0,0.0,0.0
L00636,0,2,0.08333333333333333,0.0,2099.0,0.0,0.0,2,0,1049.5,1271.0,0.011302264222060685,2534.0,0.98,3,0,0.0,0.0,0.0
L00637,0,1,0.041666666666666664,0.0,249.0,0.0,0.0,1,0,249.0,249.0,0.002125262457110667,2775.0,0.99,5,0,0.0,0.0,0.0
L00638,0,1,0.041666666666666664,0.0,4886.0,0.0,0.0,1,0,4886.0,4886.0,0.10185320297679848,1516.0,0.95,4,0,0.0,0.0,0.0
L00639,0,4,0.16666666666666666,13818.0,14726.0,0.9383403504006519,1.0657113909393545,3,1,7136.0,13818.0,0.07830854395881968,1172.0,0.87,2,0,0.0,0.0,0.0
L00640,0,3,0.125,3831.0,2836.0,1.3508462623413258,0.7402766901592274,2,1,2222.3333333333335,3831.0,0.017046137571225927,1672.0,0.93,2,0,0.0,0.0,0.0
L00641,0,1,0.041666666666666664,0.0,7637.0,0.0,0.0,1,0,7637.0,7637.0,0.09142385136591089,1156.0,1.0,1,0,0.0,0.0,0.0
L00642,0,3,0.125,2594.0,11954.0,0.2169984942278735,4.608326908249807,1,2,4849.333333333333,11954.0,0.05844390773352629,2995.0,0.99,2,0,0.5,0.5,0.0
L00643,0,3,0.125,2160.0,6507.0,0.33195020746887965,3.0125,2,1,2889.0,5610.0,0.15144885371814268,1846.0,0.9,1,0,0.0,0.0,0.0
L00644,0,1,0.041666666666666664,2069.0,0.0,0.0,0.0,0,1,2069.0,2069.0,0.0,2984.0,0.92,1,0,0.0,0.0,0.0
L00645,0,8,0.3333333333333333,19234.0,46881.0,0.4102728184125765,2.4374025163772486,4,4,8264.375,38879.0,0.40840309780383477,2340.0,0.98,2,0,0.14285714285714285,0.0,0.0
L00646,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2418.0,0.89,2,0,0.0,0.0,0.0
L00647,0,5,0.20833333333333334,13274.0,4632.0,2.8657167530224523,0.3489528401386168,3,2,3581.2,7848.0,0.03284803528752668,821.0,0.9,1,0,0.6666666666666666,0.0,0.0
L00648,0,2,0.08333333333333333,4623.0,0.0,0.0,0.0,0,2,2311.5,2455.0,0.0,811.0,0.89,1,0,0.0,0.0,0.0
L00649,0,4,0.16666666666666666,13798.0,29749.0,0.4638139097112508,2.1560371068270765,3,1,10886.75,27233.0,0.1752528733600787,1323.0,0.91,4,0,0.3333333333333333,0.0,0.0
L00650,0,4,0.16666666666666666,21447.0,612.0,35.044117647058826,0.02853545950482585,1,3,5514.75,17472.0,0.010286578704092782,2866.0,0.92,2,0,0.3333333333333333,0.3333333333333333,0.0
L00651,0,5,0.20833333333333334,13253.0,38506.0,0.34418012777229523,2.90545536859579,3,2,10351.8,35748.0,0.21471427934157114,1143.0,0.92,1,0,0.25,0.5,0.0
L00652,0,4,0.16666666666666666,3340.0,2334.0,1.43101970865467,0.6988023952095809,2,2,1418.5,1677.0,0.020342883041496344,963.0,0.92,1,0,0.0,0.0,0.0
L00653,0,1,0.041666666666666664,14086.0,0.0,0.0,0.0,0,1,14086.0,14086.0,0.0,2179.0,0.86,2,0,0.0,0.0,0.0
L00654,0,2,0.08333333333333333,2855.0,0.0,0.0,0.0,0,2,1427.5,1506.0,0.0,1644.0,0.99,3,0,0.0,0.0,0.0
L00655,0,5,0.20833333333333334,2735.0,3767.0,0.726041943190868,1.3773308957952468,3,2,1300.4,2259.0,0.018729738867564287,859.0,0.96,3,0,0.0,0.0,0.0
L00656,0,3,0.125,18426.0,18968.0,0.9714255588359342,1.0294149571258004,2,1,12464.666666666666,18426.0,0.42440650661177365,739.0,0.97,2,0,0.5,0.0,0.0
L00657,0,3,0.125,20486.0,1944.0,10.5380658436214,0.0948940740017573,1,2,7476.666666666667,20064.0,0.049357639770476816,2166.0,0.89,2,0,0.5,0.0,0.0
L00658,0,3,0.125,13117.0,968.0,13.550619834710744,0.07379736220172295,1,2,4695.0,7309.0,0.011154515389313328,2915.0,0.89,3,0,0.0,0.0,0.0
L00659,0,1,0.041666666666666664,34298.0,0.0,0.0,0.0,0,1,34298.0,34298.0,0.0,1174.0,0.99,5,0,0.0,0.0,0.0
L00660,0,6,0.25,5579.0,20504.0,0.2720932500975419,3.675210611220649,3,3,4347.166666666667,10971.0,0.12042404487123014,1918.0,0.98,2,0,0.0,0.0,0.0
L00661,0,5,0.20833333333333334,27814.0,39057.0,0.7121386691246128,1.404220895951679,4,1,13374.2,33527.0,0.4830379558974486,1752.0,0.9,1,0,0.0,0.0,0.0
L00662,0,2,0.08333333333333333,0.0,7211.0,0.0,0.0,2,0,3605.5,6800.0,0.19943027822335307,1721.0,0.93,2,0,0.0,0.0,0.0
L00663,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2695.0,0.93,1,0,0.0,0.0,0.0
L00664,0,3,0.125,0.0,13529.0,0.0,0.0,3,0,4509.666666666667,9520.0,0.11884954275122328,939.0,0.86,3,0,0.0,0.0,0.3333333333333333
L00665,0,1,0.041666666666666664,2133.0,0.0,0.0,0.0,0,1,2133.0,2133.0,0.0,1451.0,0.88,2,0,1.0,1.0,0.0
L00666,0,6,0.25,17506.0,13005.0,1.3460976547481738,0.7428881526333828,2,4,5085.166666666667,12069.0,0.29320918068268925,1084.0,0.88,3,0,0.0,0.0,0.0
L00667,0,3,0.125,2340.0,7224.0,0.3239202657807309,3.0871794871794873,2,1,3188.0,6476.0,0.07492221530802738,1290.0,0.89,2,0,0.0,0.0,0.0
L00668,0,2,0.08333333333333333,2107.0,2330.0,0.9042918454935622,1.1058376839107735,1,1,2218.5,2330.0,0.024054095906674237,1769.0,0.92,1,0,0.0,0.0,0.0
L00669,0,3,0.125,1366.0,4335.0,0.31510957324106115,3.1734992679355782,2,1,1900.3333333333333,2168.0,0.030783979548359607,1824.0,0.87,2,0,0.0,0.0,0.0
L00670,0,5,0.20833333333333334,12033.0,48288.0,0.24919234592445327,4.012964348042882,3,2,12064.2,41246.0,0.5706924467871367,649.0,0.87,1,0,0.0,0.0,0.0
L00671,0,4,0.16666666666666666,39311.0,7562.0,5.198492462311558,0.19236346060898984,1,3,11718.25,27076.0,0.16624895572263992,588.0,0.95,4,0,0.0,0.0,0.0
L00672,0,3,0.125,459.0,15670.0,0.029291640076579452,34.13943355119826,2,1,5376.333333333333,11536.0,0.22137145763286525,2175.0,0.95,2,0,0.5,0.0,0.0
L00673,0,3,0.125,43623.0,1415.0,30.828975265017668,0.0324370171698416,1,2,15012.666666666666,42204.0,0.0070502184820356445,2256.0,0.98,2,0,0.0,0.0,0.0
L00674,0,6,0.25,9921.0,8242.0,1.2037126910943945,0.8307630279205725,4,2,3027.1666666666665,7668.0,0.041859449356770294,2303.0,0.95,3,0,0.5,0.0,0.0
L00675,0,8,0.3333333333333333,3901.0,17991.0,0.21683063754099272,4.611894386054858,6,2,2736.5,6743.0,0.32989823049417805,1397.0,0.93,1,0,0.14285714285714285,0.0,0.0
L00676,0,5,0.20833333333333334,35145.0,3797.0,9.255991572293917,0.10803812775643762,2,3,7788.4,14798.0,0.04463383096273657,642.0,0.95,2,0,0.0,0.0,0.2
L00677,0,3,0.125,16652.0,17330.0,0.9608770917484132,1.0407158299303387,2,1,11327.333333333334,16652.0,0.3056599114591601,982.0,0.93,3,0,0.0,0.0,0.0
L00678,0,2,0.08333333333333333,3114.0,0.0,0.0,0.0,0,2,1557.0,2049.0,0.0,748.0,0.96,1,0,0.0,0.0,0.0
L00679,0,4,0.16666666666666666,15411.0,422.0,36.518957345971565,0.027383038089676206,1,3,3958.25,8645.0,0.0036582088646549406,1569.0,0.97,1,0,0.0,0.0,0.0
L00680,0,2,0.08333333333333333,1519.0,6268.0,0.24234205488194002,4.126398946675445,1,1,3893.5,6268.0,0.04910994108060675,2728.0,0.95,1,0,0.0,0.0,0.0
L00681,0,3,0.125,1993.0,2325.0,0.8572043010752688,1.166583040642248,1,2,1439.3333333333333,2325.0,0.02684633504226133,609.0,0.91,2,0,0.5,0.0,0.0
L00682,0,7,0.2916666666666667,12991.0,60041.0,0.21636881464332705,4.621738126395197,4,3,10433.142857142857,34884.0,0.4553148247855794,2416.0,0.94,1,0,0.16666666666666666,0.3333333333333333,0.0
L00683,0,4,0.16666666666666666,11226.0,21848.0,0.5138227755400953,1.9461963299483342,2,2,8268.5,19480.0,0.1403770287461931,1736.0,0.88,1,0,0.0,0.0,0.0
L00684,0,2,0.08333333333333333,2365.0,0.0,0.0,0.0,0,2,1182.5,1530.0,0.0,1774.0,0.94,2,0,0.0,0.0,0.0
L00685,0,1,0.041666666666666664,0.0,20064.0,0.0,0.0,1,0,20064.0,20064.0,0.10467718794835007,1182.0,0.95,4,0,0.0,0.0,0.0
L00686,0,2,0.08333333333333333,0.0,17341.0,0.0,0.0,2,0,8670.5,13064.0,0.10752841525649691,2594.0,0.94,4,0,0.0,0.0,0.0
L00687,0,3,0.125,6463.0,7410.0,0.8721997300944669,1.1465263809376451,2,1,4624.333333333333,6730.0,0.04181998780955821,1984.0,0.89,3,0,0.0,0.0,0.0
L00688,0,1,0.041666666666666664,0.0,10341.0,0.0,0.0,1,0,10341.0,10341.0,0.06862569432001434,662.0,0.88,3,0,0.0,0.0,0.0
L00689,0,1,0.041666666666666664,0.0,1098.0,0.0,0.0,1,0,1098.0,1098.0,0.018537590113285273,2715.0,0.86,1,0,0.0,0.0,0.0
L00690,0,1,0.041666666666666664,13278.0,0.0,0.0,0.0,0,1,13278.0,13278.0,0.0,2775.0,0.87,1,0,0.0,0.0,0.0
L00691,0,1,0.041666666666666664,1874.0,0.0,0.0,0.0,0,1,1874.0,1874.0,0.0,2424.0,0.9,1,0,0.0,0.0,0.0
L00692,0,5,0.20833333333333334,12493.0,54603.0,0.22879695254839477,4.3706875850476266,3,2,13419.2,32465.0,1.3598734839239908,2917.0,0.89,5,0,0.0,0.0,0.0
L00693,0,2,0.08333333333333333,3328.0,627.0,5.307814992025518,0.18840144230769232,1,1,1977.5,3328.0,0.009315109196256128,1823.0,0.93,2,0,0.0,0.0,0.0
L00694,0,4,0.16666666666666666,12427.0,13585.0,0.914758925285241,1.093184195702905,1,3,6503.0,13585.0,0.30646543945136256,933.0,0.99,1,0,0.3333333333333333,0.3333333333333333,0.0
L00695,0,8,0.3333333333333333,3327.0,45851.0,0.07256112189483327,13.781484821160204,4,4,6147.25,32005.0,0.4490353540299677,2537.0,0.85,2,0,0.3333333333333333,0.5,0.0
L00696,0,4,0.16666666666666666,9450.0,19855.0,0.4759506421556283,2.101058201058201,2,2,7326.25,13079.0,0.09699797259337062,2116.0,0.9,1,0,0.3333333333333333,0.5,0.0
L00697,0,2,0.08333333333333333,15674.0,0.0,0.0,0.0,0,2,7837.0,11397.0,0.0,1842.0,0.96,1,0,0.0,0.0,0.0
L00698,0,1,0.041666666666666664,0.0,404.0,0.0,0.0,1,0,404.0,404.0,0.00439326221468263,1744.0,0.94,2,0,0.0,0.0,0.0
L00699,0,2,0.08333333333333333,934.0,1040.0,0.8980769230769231,1.113490364025696,1,1,987.0,1040.0,0.02954041924671931,2706.0,0.89,2,0,1.0,0.0,0.0
L00700,0,2,0.08333333333333333,0.0,27547.0,0.0,0.0,2,0,13773.5,25587.0,0.18094812693366263,1329.0,0.95,1,0,0.0,0.0,0.0
L00701,0,4,0.16666666666666666,12318.0,3052.0,4.036041939711665,0.24776749472316933,2,2,3842.5,10079.0,0.015108836094870818,1074.0,0.95,3,0,0.3333333333333333,0.5,0.0
L00702,0,3,0.125,13585.0,10420.0,1.303742802303263,0.7670224512329775,2,1,8001.666666666667,13585.0,0.056176746492996775,2099.0,0.87,1,0,0.0,0.0,0.0
L00703,0,2,0.08333333333333333,0.0,5272.0,0.0,0.0,2,0,2636.0,3478.0,0.05615739409239553,2907.0,0.92,4,0,1.0,0.0,0.0
L00704,0,5,0.20833333333333334,15343.0,3418.0,4.48888238736103,0.22277259988268266,2,3,3752.2,13454.0,0.03786208806424813,980.0,0.89,1,0,0.0,0.0,0.0
L00705,0,4,0.16666666666666666,17908.0,0.0,0.0,0.0,0,4,4477.0,14578.0,0.0,1743.0,0.9,2,0,0.3333333333333333,0.25,0.0
L00706,0,3,0.125,4651.0,3639.0,1.2780983786754603,0.7824123844334552,2,1,2763.3333333333335,4651.0,0.01715198763209246,1164.0,0.98,1,0,0.0,0.0,0.0
L00707,0,1,0.041666666666666664,0.0,938.0,0.0,0.0,1,0,938.0,938.0,0.00884505129752565,690.0,0.97,2,0,0.0,0.0,0.0
L00708,0,1,0.041666666666666664,12088.0,0.0,0.0,0.0,0,1,12088.0,12088.0,0.0,2484.0,0.86,2,0,0.0,0.0,0.0
L00709,0,5,0.20833333333333334,17426.0,7921.0,2.199974750662795,0.45455067141053596,2,3,5069.4,14691.0,0.06760839877091157,2323.0,1.0,3,0,0.6666666666666666,0.6666666666666666,0.0
L00710,0,2,0.08333333333333333,5181.0,0.0,0.0,0.0,0,2,2590.5,4326.0,0.0,2940.0,1.0,3,0,0.0,0.0,0.0
L00711,0,5,0.20833333333333334,15726.0,24148.0,0.6512340566506543,1.5355462291746154,3,2,7974.8,13891.0,0.15147979474826553,493.0,0.91,5,0,0.25,0.5,0.2
L00712,0,7,0.2916666666666667,38583.0,6569.0,5.873496727051301,0.17025633050825492,5,2,6450.285714285715,32465.0,0.04321881126886588,1500.0,0.87,1,0,0.0,0.0,0.0
L00713,0,2,0.08333333333333333,0.0,1919.0,0.0,0.0,2,0,959.5,1024.0,0.011003882036549633,2624.0,0.96,4,0,0.0,0.0,0.0
L00714,0,8,0.3333333333333333,11711.0,23912.0,0.48975409836065575,2.0418410041841004,5,3,4452.875,8256.0,0.6015143511181547,535.0,0.88,2,0,0.14285714285714285,0.0,0.0
L00715,0,4,0.16666666666666666,14942.0,10937.0,1.3661881686019932,0.7319635925578906,2,2,6469.75,9295.0,0.05689153831348866,2523.0,0.94,1,0,0.0,0.0,0.0
L00716,0,4,0.16666666666666666,2655.0,2649.0,1.0022650056625142,0.9977401129943503,2,2,1326.0,2144.0,0.02144574606747031,1222.0,0.87,2,0,1.0,0.5,0.0
L00717,0,4,0.16666666666666666,38756.0,18456.0,2.099913307325531,0.4762101352048715,2,2,14303.0,27233.0,0.40518111964873765,501.0,0.86,1,0,0.0,0.0,0.25
L00718,0,7,0.2916666666666667,33185.0,608.0,54.58059210526316,0.018321530812113906,1,6,4827.571428571428,14661.0,0.007770663190317345,1595.0,0.93,3,0,0.0,0.0,0.0
L00719,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,791.0,0.89,2,0,0.0,0.0,0.0
L00720,0,4,0.16666666666666666,11264.0,1091.0,10.324472960586618,0.09685724431818182,1,3,3088.75,6888.0,0.00590249787650741,1608.0,0.98,2,0,0.3333333333333333,0.3333333333333333,0.0
L00721,0,1,0.041666666666666664,1601.0,0.0,0.0,0.0,0,1,1601.0,1601.0,0.0,2331.0,0.9,2,0,0.0,0.0,0.0
L00722,0,3,0.125,4407.0,2037.0,2.1634756995581736,0.4622191967324711,2,1,2148.0,4407.0,0.02009965957866693,2258.0,0.93,5,0,0.0,0.0,0.0
L00723,0,2,0.08333333333333333,0.0,24725.0,0.0,0.0,2,0,12362.5,22979.0,0.1147816479348588,964.0,0.99,2,0,0.0,0.0,0.0
L00724,0,5,0.20833333333333334,8648.0,4499.0,1.9222049344298733,0.5202358926919519,2,3,2629.4,6774.0,0.041561584864525304,2528.0,0.95,3,0,0.0,0.0,0.0
L00725,0,3,0.125,13938.0,13039.0,1.0689470051384309,0.9355000717463051,2,1,8992.333333333334,13938.0,0.06270981022094399,2022.0,0.91,1,0,0.0,0.0,0.0
L00726,0,1,0.041666666666666664,0.0,29857.0,0.0,0.0,1,0,29857.0,29857.0,0.28462073764787754,1111.0,1.0,1,0,0.0,0.0,0.0
L00727,0,5,0.20833333333333334,2167.0,20077.0,0.10793445235842009,9.264882325796032,3,2,4448.8,18389.0,0.15762490971328078,2746.0,0.86,1,0,0.25,0.5,0.0
L00728,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2912.0,0.91,2,0,0.0,0.0,0.0
L00729,0,6,0.25,5970.0,2769.0,2.1560130010834238,0.4638190954773869,2,4,1456.5,2366.0,0.02371186106853233,871.0,0.95,1,0,0.5,0.25,0.0
L00730,0,3,0.125,4147.0,1695.0,2.4466076696165193,0.4087292018326501,1,2,1947.3333333333333,2325.0,0.010933931958044665,2629.0,0.99,1,0,0.0,0.0,0.0
L00731,0,5,0.20833333333333334,31885.0,14506.0,2.198055976837171,0.45494746746118864,4,1,9278.2,31885.0,0.09912871151809205,694.0,0.92,1,0,0.25,0.0,0.0
L00732,0,4,0.16666666666666666,21683.0,2988.0,7.25669344042838,0.13780380943596365,2,2,6167.75,19520.0,0.05110924858457486,2375.0,0.9,3,0,0.0,0.0,0.0
L00733,0,5,0.20833333333333334,39468.0,15596.0,2.5306488843293153,0.39515556906861254,3,2,11012.8,28524.0,0.21180432952168834,1904.0,0.96,2,0,0.0,0.0,0.0
L00734,0,5,0.20833333333333334,26823.0,24761.0,1.0832761197043739,0.923125675726056,2,3,10316.8,22692.0,0.12613599315347623,2483.0,0.94,2,0,0.0,0.0,0.0
L00735,0,2,0.08333333333333333,9995.0,13431.0,0.7441739259921079,1.3437718859429715,1,1,11713.0,13431.0,0.09952427529788369,1284.0,0.97,2,0,0.0,0.0,0.5
L00736,0,1,0.041666666666666664,10347.0,0.0,0.0,0.0,0,1,10347.0,10347.0,0.0,1932.0,0.99,2,0,0.0,0.0,0.0
L00737,0,3,0.125,3260.0,2496.0,1.3060897435897436,0.7656441717791411,1,2,1918.6666666666667,2496.0,0.02406084617831632,923.0,0.98,2,0,0.0,0.0,0.0
L00738,0,1,0.041666666666666664,802.0,0.0,0.0,0.0,0,1,802.0,802.0,0.0,668.0,0.9,3,0,0.0,0.0,0.0
L00739,0,3,0.125,0.0,26975.0,0.0,0.0,3,0,8991.666666666666,13182.0,0.1779729230444421,1666.0,0.92,2,0,0.5,0.0,0.0
L00740,0,7,0.2916666666666667,3896.0,26289.0,0.14819886644604208,6.7476899383983575,5,2,4312.142857142857,11867.0,0.1637729642850468,1057.0,0.88,1,0,0.0,0.0,0.0
L00741,0,1,0.041666666666666664,772.0,0.0,0.0,0.0,0,1,772.0,772.0,0.0,1478.0,0.88,1,0,0.0,0.0,0.0
L00742,0,2,0.08333333333333333,8633.0,0.0,0.0,0.0,0,2,4316.5,7519.0,0.0,383.0,0.93,1,0,0.0,0.0,0.0
L00743,0,9,0.375,6385.0,16065.0,0.3974478680361033,2.5160532498042287,3,6,2494.4444444444443,12317.0,0.08905358736564355,2445.0,0.87,1,0,0.2857142857142857,0.16666666666666666,0.0
L00744,0,4,0.16666666666666666,0.0,25796.0,0.0,0.0,4,0,6449.0,13978.0,0.6899539959345244,1269.0,0.98,1,0,0.3333333333333333,0.0,0.0
L00745,0,6,0.25,1877.0,29733.0,0.06312851040930952,15.84070324986681,4,2,5268.333333333333,14413.0,0.20100730124391564,2090.0,0.9,1,0,0.0,0.0,0.0
L00746,0,2,0.08333333333333333,2098.0,6379.0,0.32889167581125567,3.040514775977121,1,1,4238.5,6379.0,0.0315878085617371,638.0,0.94,2,0,0.0,0.0,0.0
L00747,0,3,0.125,4886.0,7295.0,0.6697738176833448,1.4930413426115432,2,1,4060.3333333333335,5122.0,0.16599162646764357,1574.0,0.92,2,0,0.5,0.0,0.0
L00748,0,4,0.16666666666666666,24024.0,24985.0,0.961536922153292,1.040001665001665,1,3,12252.25,24985.0,0.24904061799152755,1255.0,0.94,1,0,0.3333333333333333,0.3333333333333333,0.0
L00749,0,2,0.08333333333333333,0.0,10283.0,0.0,0.0,2,0,5141.5,9320.0,0.0677315241733632,1838.0,0.97,4,0,0.0,0.0,0.0
L00750,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1955.0,0.89,3,0,0.0,0.0,0.0
L00751,0,5,0.20833333333333334,10849.0,814.0,13.328009828009828,0.07502995667803485,1,4,2332.6,7287.0,0.0065914667228101995,584.0,0.85,4,0,0.25,0.25,0.0
L00752,0,2,0.08333333333333333,9929.0,0.0,0.0,0.0,0,2,4964.5,8250.0,0.0,2609.0,0.96,1,0,0.0,0.0,0.0
L00753,0,3,0.125,0.0,13110.0,0.0,0.0,3,0,4370.0,10568.0,0.11230083947233167,1254.0,0.86,2,0,2.0,0.0,0.0
L00754,0,6,0.25,19137.0,15877.0,1.2053284625558984,0.8296493703297277,3,3,5835.666666666667,14634.0,0.1490224420645573,1142.0,0.88,1,0,0.2,0.3333333333333333,0.0
L00755,0,2,0.08333333333333333,1671.0,31039.0,0.05383549727761848,18.57510472770796,1,1,16355.0,31039.0,0.15639927441297993,953.0,0.99,3,0,0.0,0.0,0.0
L00756,0,4,0.16666666666666666,9967.0,39386.0,0.2530594627532626,3.9516404133641014,1,3,12338.25,39386.0,1.0833127045685838,704.0,0.92,3,0,0.3333333333333333,0.3333333333333333,0.0
L00757,0,3,0.125,1868.0,19585.0,0.09537911667092162,10.484475374732334,1,2,7151.0,19585.0,0.27073167360141553,1721.0,1.0,2,0,0.0,0.0,0.0
L00758,0,2,0.08333333333333333,0.0,23603.0,0.0,0.0,2,0,11801.5,22244.0,0.13193699132456846,1381.0,0.99,4,0,0.0,0.0,0.0
L00759,0,2,0.08333333333333333,1329.0,985.0,1.349238578680203,0.7411587659894657,1,1,1157.0,1329.0,0.022678086291845097,2525.0,0.95,3,0,1.0,1.0,0.0
L00760,0,5,0.20833333333333334,33744.0,27476.0,1.2281263648274858,0.8142484589853011,3,2,12244.0,32005.0,0.5575487012987013,2100.0,0.89,2,0,0.0,0.0,0.0
L00761,0,5,0.20833333333333334,25874.0,18631.0,1.3887606677043638,0.7200664759990725,2,3,8901.0,14858.0,0.1422930636809385,2088.0,0.87,4,0,0.0,0.0,0.4
L00762,0,2,0.08333333333333333,0.0,7867.0,0.0,0.0,2,0,3933.5,6459.0,0.04632388444643341,2583.0,0.95,2,0,0.0,0.0,0.0
L00763,0,2,0.08333333333333333,2542.0,0.0,0.0,0.0,0,2,1271.0,1434.0,0.0,1529.0,0.86,3,0,0.0,0.0,0.0
L00764,0,6,0.25,19590.0,2913.0,6.7250257466529355,0.14869831546707504,2,4,3750.5,14513.0,0.0302608478854804,1829.0,0.86,2,0,0.2,0.25,0.0
L00765,0,1,0.041666666666666664,1201.0,0.0,0.0,0.0,0,1,1201.0,1201.0,0.0,2644.0,0.95,1,0,0.0,0.0,0.0
L00766,0,1,0.041666666666666664,238.0,0.0,0.0,0.0,0,1,238.0,238.0,0.0,1358.0,0.86,2,0,0.0,0.0,0.0
L00767,0,5,0.20833333333333334,31406.0,10793.0,2.90984897618827,0.3436604470483347,2,3,8439.8,22439.0,0.20387615935321785,2841.0,0.89,3,0,0.25,0.0,0.2
L00768,0,4,0.16666666666666666,20794.0,20706.0,1.00424997585241,0.9957680100028854,2,2,10375.0,19934.0,0.3711550871155087,1454.0,0.94,4,0,0.0,0.0,0.0
L00769,0,3,0.125,5937.0,1967.0,3.018301982714794,0.3313121104935152,1,2,2634.6666666666665,3647.0,0.01301502649983789,859.0,0.92,2,0,0.0,0.0,0.0
L00770,0,8,0.3333333333333333,21871.0,73184.0,0.2988494752951465,3.346166156097115,5,3,11881.875,34743.0,0.4513351834720937,399.0,0.9,4,0,0.0,0.0,0.0
L00771,0,5,0.20833333333333334,11304.0,13339.0,0.8474398380688207,1.180024769992923,3,2,4928.6,10749.0,0.08793998009005624,1816.0,0.92,2,0,0.0,0.0,0.0
L00772,0,3,0.125,17109.0,208.0,82.2548076923077,0.01215734408790695,1,2,5772.333333333333,13541.0,0.0024344284359967697,2238.0,0.97,1,0,0.0,0.0,0.0
L00773,0,1,0.041666666666666664,1213.0,0.0,0.0,0.0,0,1,1213.0,1213.0,0.0,1928.0,0.97,2,0,0.0,0.0,0.0
