txn_id,sender_id,receiver_id,amount,timestamp,channel,is_fraud,victim_id,txn_hour
TXN_04888,L00811,L00109,18778,2026-06-23 15:00:00,UPI,0,,15
TXN_04378,L00120,L00085,10890,2026-06-23 15:03:30,UPI,0,,15
TXN_02947,M00062,M00132,15000,2026-06-23 15:26:00,UPI,1,,15
TXN_03513,L00337,L00602,11131,2026-06-23 15:28:09,UPI,0,,15
TXN_02197,VACC_0395,M00069,15999,2026-06-23 15:38:00,IMPS,1,VIC_0395,15
TXN_00013,VACC_0001,M00036,25000,2026-06-23 15:43:00,IMPS,1,VIC_0001,15
TXN_04764,L00121,L00933,11690,2026-06-23 15:59:37,UPI,0,,15
TXN_04473,L00807,L00445,834,2026-06-23 16:06:13,UPI,0,,16
TXN_00921,VACC_0168,M00051,95999,2026-06-23 16:23:00,IMPS,1,VIC_0168,16
TXN_01233,VACC_0221,M00158,25999,2026-06-23 16:24:00,UPI,1,VIC_0221,16
TXN_00014,VACC_0001,M00036,51000,2026-06-23 16:25:00,UPI,1,VIC_0001,16
TXN_01122,VACC_0201,M00087,95999,2026-06-23 16:27:00,UPI,1,VIC_0201,16
TXN_03930,L00786,L00614,263,2026-06-23 16:48:53,UPI,0,,16
TXN_01123,VACC_0201,M00017,96000,2026-06-23 16:49:00,IMPS,1,VIC_0201,16
TXN_01234,VACC_0221,M00088,76000,2026-06-23 17:03:00,IMPS,1,VIC_0221,17
TXN_03350,M00023,M00198,60000,2026-06-23 17:09:00,IMPS,1,,17
TXN_02198,VACC_0395,M00034,75500,2026-06-23 17:19:00,UPI,1,VIC_0395,17
TXN_00922,VACC_0168,M00121,95999,2026-06-23 17:26:00,IMPS,1,VIC_0168,17
TXN_00923,VACC_0168,M00051,95999,2026-06-23 17:33:00,UPI,1,VIC_0168,17
TXN_00015,VACC_0001,M00141,40000,2026-06-23 18:13:00,UPI,1,VIC_0001,18
TXN_03325,M00104,M00034,15000,2026-06-23 18:18:00,UPI,1,,18
TXN_03460,M00195,M00055,50000,2026-06-23 18:20:00,IMPS,1,,18
TXN_02612,VACC_0466,M00113,10999,2026-06-23 18:32:00,NEFT,1,VIC_0466,18
TXN_03877,L00222,L00732,2041,2026-06-23 19:01:41,UPI,0,,19
TXN_02975,M00059,M00129,50000,2026-06-23 19:12:00,IMPS,1,,19
TXN_01390,VACC_0252,M00196,10500,2026-06-23 19:20:00,UPI,1,VIC_0252,19
TXN_01626,VACC_0292,M00164,26000,2026-06-23 19:21:00,IMPS,1,VIC_0292,19
TXN_03338,M00198,M00128,60000,2026-06-23 19:21:00,IMPS,1,,19
TXN_02199,VACC_0395,M00139,10999,2026-06-23 19:41:00,NEFT,1,VIC_0395,19
TXN_03154,M00015,M00120,15000,2026-06-23 19:44:00,IMPS,1,,19
TXN_01235,VACC_0221,M00193,15000,2026-06-23 19:55:00,UPI,1,VIC_0221,19
TXN_03975,L00779,L00041,2496,2026-06-23 20:13:59,UPI,0,,20
TXN_03026,M00131,M00096,35000,2026-06-23 20:15:00,IMPS,1,,20
TXN_04063,L00770,L00740,11867,2026-06-23 20:20:46,UPI,0,,20
TXN_00924,VACC_0168,M00191,25000,2026-06-23 20:22:00,UPI,1,VIC_0168,20
TXN_02796,VACC_0498,M00112,75000,2026-06-23 20:38:00,UPI,1,VIC_0498,20
TXN_03403,M00166,M00026,35000,2026-06-23 20:40:00,IMPS,1,,20
TXN_01627,VACC_0292,M00164,100500,2026-06-23 20:46:00,UPI,1,VIC_0292,20
TXN_02200,VACC_0395,M00174,41000,2026-06-23 20:48:00,NEFT,1,VIC_0395,20
TXN_02613,VACC_0466,M00148,16000,2026-06-23 20:48:00,IMPS,1,VIC_0466,20
TXN_01391,VACC_0252,M00056,96000,2026-06-23 20:56:00,IMPS,1,VIC_0252,20
TXN_02175,VACC_0392,M00034,75500,2026-06-23 21:05:00,UPI,1,VIC_0392,21
TXN_04385,L00281,L00711,542,2026-06-23 21:18:02,UPI,0,,21
TXN_04928,L00942,L00087,2817,2026-06-23 21:21:46,UPI,0,,21
TXN_03386,M00099,M00134,50000,2026-06-23 21:27:00,IMPS,1,,21
TXN_01236,VACC_0221,M00018,100999,2026-06-23 21:29:00,IMPS,1,VIC_0221,21
TXN_03560,L00307,L00429,12937,2026-06-23 21:32:28,IMPS,0,,21
TXN_00025,VACC_0004,M00108,50000,2026-06-23 21:44:00,IMPS,1,VIC_0004,21
TXN_02176,VACC_0392,M00139,100000,2026-06-23 21:44:00,IMPS,1,VIC_0392,21
TXN_02797,VACC_0498,M00042,50999,2026-06-23 21:58:00,UPI,1,VIC_0498,21
TXN_00876,VACC_0162,M00016,26000,2026-06-23 22:12:00,UPI,1,VIC_0162,22
TXN_01237,VACC_0221,M00123,100500,2026-06-23 22:32:00,NEFT,1,VIC_0221,22
TXN_01628,VACC_0292,M00129,15000,2026-06-23 22:33:00,IMPS,1,VIC_0292,22
TXN_03526,L00249,L00141,21050,2026-06-23 22:53:38,IMPS,0,,22
TXN_03112,M00104,M00139,60000,2026-06-23 23:02:00,IMPS,1,,23
TXN_00877,VACC_0162,M00191,100500,2026-06-23 23:29:00,NEFT,1,VIC_0162,23
TXN_00878,VACC_0162,M00191,41000,2026-06-23 23:40:00,UPI,1,VIC_0162,23
TXN_04085,L00166,L00013,34081,2026-06-24 00:12:44,IMPS,0,,0
TXN_00026,VACC_0004,M00073,100000,2026-06-24 00:21:00,IMPS,1,VIC_0004,0
TXN_02177,VACC_0392,M00069,95500,2026-06-24 00:32:00,IMPS,1,VIC_0392,0
TXN_04727,L00883,L00134,2289,2026-06-24 00:37:01,UPI,0,,0
TXN_04523,L00998,L00380,1546,2026-06-24 00:47:00,UPI,0,,0
TXN_03520,L00587,L00130,1440,2026-06-24 00:47:46,UPI,0,,0
TXN_02798,VACC_0498,M00182,75999,2026-06-24 00:52:00,UPI,1,VIC_0498,0
TXN_04958,L00745,L00286,1405,2026-06-24 01:04:55,NEFT,0,,1
TXN_01238,VACC_0221,M00123,25500,2026-06-24 01:13:00,UPI,1,VIC_0221,1
TXN_03171,M00030,M00170,35000,2026-06-24 01:48:00,IMPS,1,,1
TXN_04685,L00748,L00515,7879,2026-06-24 02:04:19,NEFT,0,,2
TXN_00028,VACC_0006,M00109,40000,2026-06-24 02:22:00,IMPS,1,VIC_0006,2
TXN_02178,VACC_0392,M00034,95500,2026-06-24 02:24:00,UPI,1,VIC_0392,2
TXN_03241,M00005,M00145,25000,2026-06-24 02:25:00,IMPS,1,,2
TXN_01239,VACC_0221,M00088,95500,2026-06-24 02:47:00,UPI,1,VIC_0221,2
TXN_04889,L00556,L00754,682,2026-06-24 03:25:24,UPI,0,,3
TXN_03049,M00033,M00138,35000,2026-06-24 03:26:00,NEFT,1,,3
TXN_01240,VACC_0221,M00158,15000,2026-06-24 04:04:00,IMPS,1,VIC_0221,4
TXN_04138,L00112,L00890,11762,2026-06-24 04:05:40,UPI,0,,4
TXN_02179,VACC_0392,M00104,16000,2026-06-24 04:14:00,UPI,1,VIC_0392,4
TXN_02233,VACC_0402,M00034,25999,2026-06-24 05:10:00,IMPS,1,VIC_0402,5
TXN_04096,L00438,L00259,1463,2026-06-24 05:11:27,IMPS,0,,5
TXN_01363,VACC_0246,M00091,101000,2026-06-24 05:25:00,UPI,1,VIC_0246,5
TXN_02305,VACC_0416,M00140,50000,2026-06-24 05:42:00,IMPS,1,VIC_0416,5
TXN_02598,VACC_0464,M00194,15000,2026-06-24 06:01:00,UPI,1,VIC_0464,6
TXN_02234,VACC_0402,M00139,10999,2026-06-24 06:02:00,UPI,1,VIC_0402,6
TXN_01364,VACC_0246,M00056,40000,2026-06-24 06:23:00,UPI,1,VIC_0246,6
TXN_01049,VACC_0186,M00191,10500,2026-06-24 06:49:00,IMPS,1,VIC_0186,6
TXN_02954,M00039,M00074,60000,2026-06-24 06:50:00,IMPS,1,,6
TXN_01257,VACC_0228,M00194,75999,2026-06-24 06:56:00,UPI,1,VIC_0228,6
TXN_03114,M00078,M00183,50000,2026-06-24 06:57:00,IMPS,1,,6
TXN_04793,L00951,L00810,11062,2026-06-24 06:57:37,UPI,0,,6
TXN_02180,VACC_0392,M00139,100500,2026-06-24 07:09:00,UPI,1,VIC_0392,7
TXN_01050,VACC_0186,M00156,75500,2026-06-24 07:18:00,UPI,1,VIC_0186,7
TXN_02181,VACC_0392,M00139,40500,2026-06-24 07:58:00,IMPS,1,VIC_0392,7
TXN_01051,VACC_0186,M00051,40500,2026-06-24 08:31:00,UPI,1,VIC_0186,8
TXN_02599,VACC_0464,M00054,100999,2026-06-24 08:37:00,UPI,1,VIC_0464,8
TXN_02306,VACC_0416,M00070,26000,2026-06-24 08:38:00,IMPS,1,VIC_0416,8
TXN_02307,VACC_0416,M00070,10999,2026-06-24 08:52:00,UPI,1,VIC_0416,8
TXN_02235,VACC_0402,M00034,75000,2026-06-24 09:00:00,UPI,1,VIC_0402,9
TXN_01365,VACC_0246,M00056,15999,2026-06-24 09:01:00,IMPS,1,VIC_0246,9
TXN_01258,VACC_0228,M00019,11000,2026-06-24 09:10:00,UPI,1,VIC_0228,9
TXN_01366,VACC_0246,M00021,40500,2026-06-24 10:11:00,UPI,1,VIC_0246,10
TXN_02236,VACC_0402,M00069,25500,2026-06-24 10:32:00,UPI,1,VIC_0402,10
TXN_01052,VACC_0186,M00051,26000,2026-06-24 10:36:00,UPI,1,VIC_0186,10
TXN_02182,VACC_0392,M00174,25000,2026-06-24 10:40:00,UPI,1,VIC_0392,10
TXN_01259,VACC_0228,M00054,20999,2026-06-24 10:47:00,IMPS,1,VIC_0228,10
TXN_01053,VACC_0186,M00191,95999,2026-06-24 10:52:00,UPI,1,VIC_0186,10
TXN_02600,VACC_0464,M00194,41000,2026-06-24 11:28:00,UPI,1,VIC_0464,11
TXN_01260,VACC_0228,M00089,100500,2026-06-24 11:47:00,UPI,1,VIC_0228,11
TXN_02308,VACC_0416,M00140,26000,2026-06-24 11:47:00,UPI,1,VIC_0416,11
TXN_01367,VACC_0246,M00161,50999,2026-06-24 12:26:00,UPI,1,VIC_0246,12
TXN_01368,VACC_0246,M00196,25000,2026-06-24 13:24:00,UPI,1,VIC_0246,13
TXN_02601,VACC_0464,M00089,10999,2026-06-24 14:01:00,UPI,1,VIC_0464,14
TXN_01261,VACC_0228,M00124,50000,2026-06-24 14:25:00,UPI,1,VIC_0228,14
TXN_02309,VACC_0416,M00035,25000,2026-06-24 14:26:00,UPI,1,VIC_0416,14
TXN_02824,M00045,M00150,50000,2026-06-24 14:27:00,IMPS,1,,14
TXN_01931,VACC_0350,M00134,15500,2026-06-24 14:55:00,IMPS,1,VIC_0350,14
TXN_01369,VACC_0246,M00126,41000,2026-06-24 15:25:00,UPI,1,VIC_0246,15
TXN_02310,VACC_0416,M00140,50000,2026-06-24 16:49:00,UPI,1,VIC_0416,16
TXN_02602,VACC_0464,M00159,100500,2026-06-24 16:53:00,NEFT,1,VIC_0464,16
TXN_01370,VACC_0246,M00126,20500,2026-06-24 16:57:00,IMPS,1,VIC_0246,16
TXN_04705,L00660,L00053,1309,2026-06-24 17:18:08,IMPS,0,,17
TXN_04827,L00225,L00749,963,2026-06-24 17:20:23,UPI,0,,17
TXN_03020,M00075,M00040,35000,2026-06-24 17:42:00,UPI,1,,17
TXN_02966,M00149,M00079,60000,2026-06-24 17:44:00,IMPS,1,,17
TXN_01595,VACC_0287,M00164,100000,2026-06-24 18:10:00,UPI,1,VIC_0287,18
TXN_02603,VACC_0464,M00159,20999,2026-06-24 18:37:00,UPI,1,VIC_0464,18
TXN_04896,L00836,L00168,1982,2026-06-24 18:44:23,UPI,0,,18
TXN_04605,L00500,L00059,1557,2026-06-24 18:49:27,IMPS,0,,18
TXN_04277,L00130,L00533,9590,2026-06-24 19:11:34,UPI,0,,19
TXN_04870,L00413,L00103,12143,2026-06-24 19:15:21,UPI,0,,19
TXN_03291,M00194,M00019,35000,2026-06-24 19:20:00,UPI,1,,19
TXN_04982,L00767,L00225,7799,2026-06-24 20:06:18,UPI,0,,20
TXN_03204,M00186,M00151,50000,2026-06-24 20:48:00,IMPS,1,,20
TXN_04209,L00200,L00730,1695,2026-06-24 21:37:14,UPI,0,,21
TXN_00673,VACC_0126,M00118,15500,2026-06-24 21:41:00,IMPS,1,VIC_0126,21
TXN_04691,L00136,L00411,2231,2026-06-24 21:44:31,NEFT,0,,21
TXN_00586,VACC_0110,M00012,15999,2026-06-24 21:56:00,UPI,1,VIC_0110,21
TXN_04521,L00055,L00941,877,2026-06-24 22:20:42,UPI,0,,22
TXN_00674,VACC_0126,M00118,76000,2026-06-24 22:23:00,IMPS,1,VIC_0126,22
TXN_04538,L00090,L00971,11301,2026-06-24 23:03:23,UPI,0,,23
TXN_00675,VACC_0126,M00118,95500,2026-06-24 23:04:00,UPI,1,VIC_0126,23
TXN_03078,M00139,M00174,15000,2026-06-24 23:54:00,IMPS,1,,23
TXN_04231,L00952,L00335,10769,2026-06-25 00:01:32,UPI,0,,0
TXN_03864,L00841,L00286,2343,2026-06-25 00:15:24,UPI,0,,0
TXN_00587,VACC_0110,M00187,75000,2026-06-25 00:29:00,NEFT,1,VIC_0110,0
TXN_00676,VACC_0126,M00013,11000,2026-06-25 00:30:00,NEFT,1,VIC_0126,0
TXN_04697,L00886,L00053,2847,2026-06-25 00:43:29,UPI,0,,0
TXN_00677,VACC_0126,M00083,25999,2026-06-25 00:57:00,UPI,1,VIC_0126,0
TXN_04959,L00149,L00093,4039,2026-06-25 01:24:45,NEFT,0,,1
TXN_04843,L00333,L00276,878,2026-06-25 01:33:46,UPI,0,,1
TXN_00678,VACC_0126,M00188,96000,2026-06-25 01:35:00,NEFT,1,VIC_0126,1
TXN_04164,L00352,L00323,38792,2026-06-25 02:03:18,UPI,0,,2
TXN_04900,L00557,L00709,1803,2026-06-25 02:06:21,IMPS,0,,2
TXN_04071,L00253,L00249,732,2026-06-25 02:37:17,UPI,0,,2
TXN_03960,L00439,L00776,691,2026-06-25 02:46:31,IMPS,0,,2
TXN_00679,VACC_0126,M00118,50500,2026-06-25 02:48:00,UPI,1,VIC_0126,2
TXN_03413,M00056,M00021,60000,2026-06-25 02:48:00,UPI,1,,2
TXN_00588,VACC_0110,M00152,25000,2026-06-25 02:57:00,NEFT,1,VIC_0110,2
TXN_03295,M00102,M00067,15000,2026-06-25 02:57:00,UPI,1,,2
TXN_00149,VACC_0030,M00041,16000,2026-06-25 04:41:00,UPI,1,VIC_0030,4
TXN_04453,L00564,L00262,6383,2026-06-25 04:51:02,UPI,0,,4
TXN_03298,M00198,M00058,35000,2026-06-25 05:16:00,UPI,1,,5
TXN_00241,VACC_0049,M00148,15999,2026-06-25 05:18:00,UPI,1,VIC_0049,5
TXN_00589,VACC_0110,M00117,20999,2026-06-25 05:25:00,UPI,1,VIC_0110,5
TXN_04657,L00399,L00135,1501,2026-06-25 05:32:53,UPI,0,,5
TXN_04198,L00497,L00410,806,2026-06-25 05:47:29,IMPS,0,,5
TXN_04177,L00143,L00027,486,2026-06-25 06:30:21,UPI,0,,6
TXN_00590,VACC_0110,M00117,101000,2026-06-25 06:44:00,IMPS,1,VIC_0110,6
TXN_00242,VACC_0049,M00078,76000,2026-06-25 07:33:00,UPI,1,VIC_0049,7
TXN_03102,M00081,M00046,60000,2026-06-25 14:02:00,IMPS,1,,14
TXN_04377,L00012,L00123,1864,2026-06-25 15:23:32,UPI,0,,15
TXN_03693,L00257,L00310,1106,2026-06-25 15:31:15,UPI,0,,15
TXN_04227,L00676,L00717,9715,2026-06-25 15:38:24,UPI,0,,15
TXN_03050,M00122,M00157,50000,2026-06-25 15:44:00,IMPS,1,,15
TXN_04734,L00666,L00283,2642,2026-06-25 16:13:35,IMPS,0,,16
TXN_02614,VACC_0467,M00106,11000,2026-06-25 16:30:00,UPI,1,VIC_0467,16
TXN_04673,L00254,L00633,1604,2026-06-25 16:32:30,UPI,0,,16
TXN_04569,L00943,L00844,34024,2026-06-25 16:37:58,IMPS,0,,16
TXN_04163,L00699,L00912,934,2026-06-25 16:42:10,UPI,0,,16
TXN_04200,L00814,L00084,768,2026-06-25 16:52:35,IMPS,0,,16
TXN_03576,L00410,L00189,19574,2026-06-25 17:00:01,UPI,0,,17
TXN_04273,L00434,L00328,15164,2026-06-25 17:16:43,UPI,0,,17
TXN_03879,L00692,L00546,11218,2026-06-25 18:06:14,UPI,0,,18
TXN_03958,L00128,L00317,1122,2026-06-25 18:37:12,UPI,0,,18
TXN_01866,VACC_0337,M00132,10999,2026-06-25 18:49:00,UPI,1,VIC_0337,18
TXN_02615,VACC_0467,M00071,20999,2026-06-25 19:07:00,UPI,1,VIC_0467,19
TXN_03927,L00045,L00069,37911,2026-06-25 20:14:49,UPI,0,,20
TXN_03728,L00450,L00461,544,2026-06-25 20:40:49,UPI,0,,20
TXN_01867,VACC_0337,M00167,10000,2026-06-25 20:44:00,IMPS,1,VIC_0337,20
TXN_04846,L00879,L00771,5920,2026-06-25 20:58:35,NEFT,0,,20
TXN_01711,VACC_0310,M00026,75500,2026-06-25 21:17:00,UPI,1,VIC_0310,21
TXN_02616,VACC_0467,M00036,96000,2026-06-25 21:22:00,UPI,1,VIC_0467,21
TXN_02919,M00153,M00188,50000,2026-06-25 21:49:00,IMPS,1,,21
TXN_02481,VACC_0443,M00035,100999,2026-06-25 22:08:00,UPI,1,VIC_0443,22
TXN_03022,M00026,M00061,60000,2026-06-25 22:29:00,IMPS,1,,22
TXN_04694,L00150,L00437,3944,2026-06-25 22:37:02,NEFT,0,,22
TXN_04135,L00893,L00419,3732,2026-06-25 22:44:28,UPI,0,,22
TXN_04367,L00669,L00764,1366,2026-06-25 22:50:19,UPI,0,,22
TXN_01712,VACC_0310,M00096,10000,2026-06-25 22:54:00,NEFT,1,VIC_0310,22
TXN_03462,M00073,M00108,15000,2026-06-25 23:06:00,UPI,1,,23
TXN_02617,VACC_0467,M00176,11000,2026-06-25 23:08:00,UPI,1,VIC_0467,23
TXN_01713,VACC_0310,M00166,10500,2026-06-25 23:19:00,UPI,1,VIC_0310,23
TXN_01714,VACC_0310,M00061,76000,2026-06-25 23:28:00,UPI,1,VIC_0310,23
TXN_01868,VACC_0337,M00097,20999,2026-06-25 23:42:00,IMPS,1,VIC_0337,23
TXN_04437,L00933,L00361,4460,2026-06-26 00:09:30,IMPS,0,,0
TXN_04284,L00836,L00966,2419,2026-06-26 00:15:30,UPI,0,,0
TXN_02482,VACC_0443,M00070,15500,2026-06-26 00:17:00,UPI,1,VIC_0443,0
TXN_02483,VACC_0443,M00105,95000,2026-06-26 00:39:00,UPI,1,VIC_0443,0
TXN_01715,VACC_0310,M00131,50500,2026-06-26 00:44:00,UPI,1,VIC_0310,0
TXN_02484,VACC_0443,M00035,10999,2026-06-26 00:51:00,NEFT,1,VIC_0443,0
TXN_01716,VACC_0310,M00166,25999,2026-06-26 00:52:00,UPI,1,VIC_0310,0
TXN_02771,VACC_0495,M00129,10999,2026-06-26 01:07:00,UPI,1,VIC_0495,1
TXN_01869,VACC_0337,M00132,20500,2026-06-26 01:18:00,UPI,1,VIC_0337,1
TXN_02618,VACC_0467,M00141,41000,2026-06-26 01:18:00,IMPS,1,VIC_0467,1
TXN_03087,M00189,M00119,60000,2026-06-26 01:51:00,IMPS,1,,1
TXN_03030,M00002,M00177,15000,2026-06-26 01:54:00,UPI,1,,1
TXN_03954,L00602,L00722,1739,2026-06-26 01:57:02,UPI,0,,1
TXN_01870,VACC_0337,M00027,40999,2026-06-26 02:24:00,IMPS,1,VIC_0337,2
TXN_02772,VACC_0495,M00199,15999,2026-06-26 02:24:00,UPI,1,VIC_0495,2
TXN_03177,M00121,M00086,25000,2026-06-26 02:26:00,UPI,1,,2
TXN_02890,M00126,M00161,25000,2026-06-26 02:56:00,IMPS,1,,2
TXN_03516,L00610,L00731,1716,2026-06-26 03:00:53,UPI,0,,3
TXN_01071,VACC_0190,M00052,11000,2026-06-26 03:09:00,UPI,1,VIC_0190,3
TXN_03825,L00969,L00045,17076,2026-06-26 03:21:22,IMPS,0,,3
TXN_03662,L00863,L00384,8276,2026-06-26 03:31:07,IMPS,0,,3
TXN_00143,VACC_0029,M00181,40500,2026-06-26 03:48:00,UPI,1,VIC_0029,3
TXN_02619,VACC_0467,M00071,10000,2026-06-26 03:48:00,NEFT,1,VIC_0467,3
TXN_04842,L00453,L00226,2475,2026-06-26 04:02:00,UPI,0,,4
TXN_02773,VACC_0495,M00129,75500,2026-06-26 04:03:00,IMPS,1,VIC_0495,4
TXN_03514,L00198,L00111,555,2026-06-26 04:20:50,IMPS,0,,4
TXN_00144,VACC_0029,M00076,11000,2026-06-26 04:28:00,UPI,1,VIC_0029,4
TXN_01871,VACC_0337,M00027,75500,2026-06-26 04:56:00,UPI,1,VIC_0337,4
TXN_03191,M00104,M00139,35000,2026-06-26 04:57:00,UPI,1,,4
TXN_00145,VACC_0029,M00006,50500,2026-06-26 05:02:00,UPI,1,VIC_0029,5
TXN_01072,VACC_0190,M00087,100999,2026-06-26 05:40:00,IMPS,1,VIC_0190,5
TXN_00859,VACC_0156,M00051,50000,2026-06-26 05:41:00,IMPS,1,VIC_0156,5
TXN_04141,L00088,L00387,2199,2026-06-26 05:42:14,IMPS,0,,5
TXN_04915,L00944,L00901,1852,2026-06-26 05:46:14,IMPS,0,,5
TXN_03855,L00940,L00140,17876,2026-06-26 05:53:39,UPI,0,,5
TXN_00146,VACC_0029,M00041,10000,2026-06-26 05:54:00,IMPS,1,VIC_0029,5
TXN_04606,L00365,L00007,42969,2026-06-26 06:16:16,IMPS,0,,6
TXN_02620,VACC_0467,M00141,50500,2026-06-26 06:38:00,IMPS,1,VIC_0467,6
TXN_04695,L00019,L00632,43565,2026-06-26 06:42:10,NEFT,0,,6
TXN_01872,VACC_0337,M00097,11000,2026-06-26 06:54:00,UPI,1,VIC_0337,6
TXN_01073,VACC_0190,M00017,95500,2026-06-26 06:57:00,IMPS,1,VIC_0190,6
TXN_02774,VACC_0495,M00024,21000,2026-06-26 07:02:00,UPI,1,VIC_0495,7
TXN_00147,VACC_0029,M00181,50000,2026-06-26 07:15:00,UPI,1,VIC_0029,7
TXN_00148,VACC_0029,M00146,95500,2026-06-26 08:19:00,UPI,1,VIC_0029,8
TXN_02775,VACC_0495,M00164,75000,2026-06-26 08:33:00,UPI,1,VIC_0495,8
TXN_01873,VACC_0337,M00027,51000,2026-06-26 08:44:00,IMPS,1,VIC_0337,8
TXN_01874,VACC_0337,M00097,75500,2026-06-26 09:39:00,IMPS,1,VIC_0337,9
TXN_01074,VACC_0190,M00017,100999,2026-06-26 09:43:00,IMPS,1,VIC_0190,9
TXN_02776,VACC_0495,M00059,100500,2026-06-26 10:28:00,UPI,1,VIC_0495,10
TXN_01075,VACC_0190,M00157,75999,2026-06-26 10:56:00,UPI,1,VIC_0190,10
TXN_01875,VACC_0337,M00167,50500,2026-06-26 11:02:00,UPI,1,VIC_0337,11
TXN_01076,VACC_0190,M00192,10999,2026-06-26 11:33:00,UPI,1,VIC_0190,11
TXN_02777,VACC_0495,M00059,95500,2026-06-26 11:35:00,NEFT,1,VIC_0495,11
TXN_01876,VACC_0337,M00097,15000,2026-06-26 12:00:00,UPI,1,VIC_0337,12
TXN_01877,VACC_0337,M00132,16000,2026-06-26 13:13:00,IMPS,1,VIC_0337,13
TXN_02778,VACC_0495,M00024,40500,2026-06-26 14:29:00,UPI,1,VIC_0495,14
TXN_03257,M00135,M00170,15000,2026-06-26 15:31:00,UPI,1,,15
TXN_04166,L00964,L00370,2167,2026-06-26 15:35:16,IMPS,0,,15
TXN_03606,L00829,L00382,2277,2026-06-26 15:54:52,UPI,0,,15
TXN_03163,M00083,M00188,50000,2026-06-26 16:23:00,IMPS,1,,16
TXN_02825,M00065,M00135,25000,2026-06-26 16:30:00,NEFT,1,,16
TXN_02964,M00147,M00182,35000,2026-06-26 16:34:00,UPI,1,,16
TXN_02779,VACC_0495,M00059,101000,2026-06-26 16:35:00,UPI,1,VIC_0495,16
TXN_00779,VACC_0144,M00016,75500,2026-06-26 17:14:00,UPI,1,VIC_0144,17
TXN_04834,L00598,L00109,822,2026-06-26 17:43:54,UPI,0,,17
TXN_00780,VACC_0144,M00086,15999,2026-06-26 18:00:00,IMPS,1,VIC_0144,18
TXN_00243,VACC_0050,M00183,100000,2026-06-26 18:05:00,UPI,1,VIC_0050,18
TXN_03229,M00101,M00136,60000,2026-06-26 18:17:00,IMPS,1,,18
TXN_04005,L00437,L00743,1581,2026-06-26 18:23:11,NEFT,0,,18
TXN_04586,L00116,L00347,2078,2026-06-26 18:24:20,UPI,0,,18
TXN_00781,VACC_0144,M00051,15000,2026-06-26 18:31:00,UPI,1,VIC_0144,18
TXN_03898,L00015,L00346,5558,2026-06-26 19:31:03,UPI,0,,19
TXN_03132,M00041,M00076,60000,2026-06-26 19:34:00,NEFT,1,,19
TXN_03736,L00675,L00855,2032,2026-06-26 19:43:36,UPI,0,,19
TXN_04319,L00346,L00433,1327,2026-06-26 19:43:36,UPI,0,,19
TXN_00782,VACC_0144,M00121,25500,2026-06-26 20:03:00,UPI,1,VIC_0144,20
TXN_00244,VACC_0050,M00078,76000,2026-06-26 20:19:00,UPI,1,VIC_0050,20
TXN_02311,VACC_0417,M00070,50999,2026-06-26 20:54:00,IMPS,1,VIC_0417,20
TXN_02312,VACC_0417,M00070,95999,2026-06-26 21:00:00,UPI,1,VIC_0417,21
TXN_03572,L00787,L00976,1777,2026-06-26 21:03:29,NEFT,0,,21
TXN_04969,L00822,L00967,26993,2026-06-26 21:06:24,UPI,0,,21
TXN_03767,L00501,L00028,14752,2026-06-26 21:10:52,IMPS,0,,21
TXN_04179,L00890,L00544,431,2026-06-26 21:16:46,UPI,0,,21
TXN_03757,L00193,L00487,586,2026-06-26 21:26:29,UPI,0,,21
TXN_00245,VACC_0050,M00078,16000,2026-06-26 21:42:00,IMPS,1,VIC_0050,21
TXN_04839,L00642,L00650,612,2026-06-26 21:46:33,UPI,0,,21
TXN_04880,L00958,L00045,1248,2026-06-26 21:49:54,UPI,0,,21
TXN_00783,VACC_0144,M00156,95000,2026-06-26 21:55:00,UPI,1,VIC_0144,21
TXN_02313,VACC_0417,M00140,25999,2026-06-26 22:07:00,UPI,1,VIC_0417,22
TXN_04535,L00946,L00834,1004,2026-06-26 22:39:20,NEFT,0,,22
TXN_04433,L00547,L00456,439,2026-06-26 22:45:30,UPI,0,,22
TXN_04651,L00333,L00770,34743,2026-06-26 22:45:54,UPI,0,,22
TXN_00246,VACC_0050,M00078,96000,2026-06-26 22:48:00,IMPS,1,VIC_0050,22
TXN_00784,VACC_0144,M00156,16000,2026-06-26 23:13:00,NEFT,1,VIC_0144,23
TXN_03925,L00286,L00666,12069,2026-06-27 00:05:13,UPI,0,,0
TXN_00039,VACC_0009,M00005,10000,2026-06-27 00:26:00,UPI,1,VIC_0009,0
TXN_00667,VACC_0125,M00153,15000,2026-06-27 00:27:00,NEFT,1,VIC_0125,0
TXN_02314,VACC_0417,M00105,15000,2026-06-27 00:35:00,UPI,1,VIC_0417,0
TXN_04596,L00583,L00404,981,2026-06-27 00:48:04,UPI,0,,0
TXN_00785,VACC_0144,M00121,20999,2026-06-27 00:55:00,UPI,1,VIC_0144,0
TXN_00786,VACC_0144,M00121,21000,2026-06-27 01:31:00,UPI,1,VIC_0144,1
TXN_04253,L00658,L00804,7309,2026-06-27 02:00:05,IMPS,0,,2
TXN_02315,VACC_0417,M00070,40500,2026-06-27 02:22:00,UPI,1,VIC_0417,2
TXN_03657,L00241,L00406,1074,2026-06-27 02:36:25,UPI,0,,2
TXN_02316,VACC_0417,M00140,101000,2026-06-27 02:38:00,UPI,1,VIC_0417,2
