withdrawal_id,txn_id,atm_id,lat,long,amount_withdrawn,withdrawal_timestamp,cashout_pattern,withdrawal_hour
WTH_02513,TXN_01229,ATM_011,28.494676,77.021181,13500,2026-06-23 09:51:00,SYNDICATE_HUB,9
WTH_04807,TXN_02350,ATM_091,13.100219,80.2467,15000,2026-06-23 09:52:00,SYNDICATE_HUB,9
WTH_01073,TXN_00517,ATM_045,28.098405,77.005265,15000,2026-06-23 09:53:00,SYNDICATE_HUB,9
WTH_02514,TXN_01229,ATM_011,28.494676,77.021181,1000,2026-06-23 09:55:00,SYNDICATE_HUB,9
WTH_04570,TXN_02230,ATM_032,23.944799,86.783761,15000,2026-06-23 09:55:00,SYNDICATE_HUB,9
WTH_04808,TXN_02350,ATM_091,13.100219,80.2467,15000,2026-06-23 09:56:00,SYNDICATE_HUB,9
WTH_01074,TXN_00517,ATM_045,28.098405,77.005265,12000,2026-06-23 09:57:00,SYNDICATE_HUB,9
WTH_02515,TXN_01229,ATM_011,28.494676,77.021181,15000,2026-06-23 10:07:00,SYNDICATE_HUB,10
WTH_01075,TXN_00517,ATM_045,28.098405,77.005265,15000,2026-06-23 10:13:00,SYNDICATE_HUB,10
WTH_00018,TXN_00009,ATM_105,13.143941,78.194144,5500,2026-06-23 10:15:00,VICTIM_CITY,10
WTH_02835,TXN_01386,ATM_018,28.555241,77.3617,15000,2026-06-23 10:19:00,SYNDICATE_HUB,10
WTH_00019,TXN_00009,ATM_105,13.143941,78.194144,15000,2026-06-23 10:24:00,VICTIM_CITY,10
WTH_00020,TXN_00009,ATM_105,13.143941,78.194144,12000,2026-06-23 10:29:00,VICTIM_CITY,10
WTH_04502,TXN_02193,ATM_041,23.958985,86.808614,15000,2026-06-23 10:29:00,SYNDICATE_HUB,10
WTH_04809,TXN_02351,ATM_094,13.095951,80.268661,13000,2026-06-23 10:42:00,SYNDICATE_HUB,10
WTH_04811,TXN_02351,ATM_094,13.095951,80.268661,15000,2026-06-23 10:52:00,SYNDICATE_HUB,10
WTH_04810,TXN_02351,ATM_094,13.095951,80.268661,15000,2026-06-23 10:54:00,SYNDICATE_HUB,10
WTH_00021,TXN_00010,ATM_105,13.143941,78.194144,14500,2026-06-23 11:07:00,SYNDICATE_HUB,11
WTH_02516,TXN_01230,ATM_056,12.910199,77.593752,14500,2026-06-23 11:10:00,SYNDICATE_HUB,11
WTH_02517,TXN_01230,ATM_056,12.910199,77.593752,1500,2026-06-23 11:14:00,SYNDICATE_HUB,11
WTH_00022,TXN_00010,ATM_105,13.143941,78.194144,6500,2026-06-23 11:17:00,SYNDICATE_HUB,11
WTH_04571,TXN_02231,ATM_119,14.402097,79.990229,15000,2026-06-23 11:47:00,SYNDICATE_HUB,11
WTH_04572,TXN_02231,ATM_119,14.402097,79.990229,14500,2026-06-23 11:54:00,SYNDICATE_HUB,11
WTH_04573,TXN_02231,ATM_119,14.402097,79.990229,13000,2026-06-23 12:11:00,SYNDICATE_HUB,12
WTH_02836,TXN_01387,ATM_116,14.427993,79.990829,9500,2026-06-23 12:21:00,SYNDICATE_HUB,12
WTH_01076,TXN_00518,ATM_086,13.057794,80.247857,10500,2026-06-23 12:22:00,SYNDICATE_HUB,12
WTH_04503,TXN_02194,ATM_073,17.393316,78.511718,11000,2026-06-23 12:24:00,SYNDICATE_HUB,12
WTH_04574,TXN_02232,ATM_047,28.094959,76.988447,1000,2026-06-23 12:25:00,VICTIM_CITY,12
WTH_04504,TXN_02194,ATM_073,17.393316,78.511718,6500,2026-06-23 12:28:00,SYNDICATE_HUB,12
WTH_04812,TXN_02352,ATM_079,17.444705,78.501863,15000,2026-06-23 12:31:00,SYNDICATE_HUB,12
WTH_04575,TXN_02232,ATM_047,28.094959,76.988447,15000,2026-06-23 12:34:00,VICTIM_CITY,12
WTH_04813,TXN_02352,ATM_079,17.444705,78.501863,15000,2026-06-23 12:35:00,SYNDICATE_HUB,12
WTH_02518,TXN_01231,ATM_106,13.144834,78.150669,15000,2026-06-23 12:48:00,SYNDICATE_HUB,12
WTH_02519,TXN_01231,ATM_106,13.144834,78.150669,15000,2026-06-23 12:58:00,SYNDICATE_HUB,12
WTH_04505,TXN_02195,ATM_149,9.95279,76.274675,13500,2026-06-23 13:23:00,VICTIM_CITY,13
WTH_04506,TXN_02195,ATM_149,9.95279,76.274675,15000,2026-06-23 13:27:00,VICTIM_CITY,13
WTH_00023,TXN_00011,ATM_102,13.153029,78.149361,13000,2026-06-23 13:41:00,VICTIM_CITY,13
WTH_04507,TXN_02196,ATM_090,13.07529,80.346865,15000,2026-06-23 14:20:00,SYNDICATE_HUB,14
WTH_04508,TXN_02196,ATM_090,13.07529,80.346865,4000,2026-06-23 14:29:00,SYNDICATE_HUB,14
WTH_01077,TXN_00519,ATM_101,13.141425,78.141473,15000,2026-06-23 14:38:00,SYNDICATE_HUB,14
WTH_01078,TXN_00519,ATM_101,13.141425,78.141473,15000,2026-06-23 14:44:00,SYNDICATE_HUB,14
WTH_00024,TXN_00012,ATM_014,28.431876,77.035617,15000,2026-06-23 15:40:00,SYNDICATE_HUB,15
WTH_00025,TXN_00012,ATM_014,28.431876,77.035617,15000,2026-06-23 15:43:00,SYNDICATE_HUB,15
WTH_02520,TXN_01232,ATM_019,28.540513,77.343968,10000,2026-06-23 15:49:00,SYNDICATE_HUB,15
WTH_04509,TXN_02197,ATM_148,9.939768,76.25067,15000,2026-06-23 15:58:00,VICTIM_CITY,15
WTH_01882,TXN_00921,ATM_064,12.939903,77.576478,15000,2026-06-23 16:49:00,SYNDICATE_HUB,16
WTH_00026,TXN_00013,ATM_033,23.9755,86.8246,2000,2026-06-23 16:54:00,SYNDICATE_HUB,16
WTH_01883,TXN_00921,ATM_064,12.939903,77.576478,5500,2026-06-23 16:56:00,SYNDICATE_HUB,16
WTH_00027,TXN_00013,ATM_033,23.9755,86.8246,15000,2026-06-23 17:02:00,SYNDICATE_HUB,17
WTH_02521,TXN_01233,ATM_034,23.961348,86.818957,10000,2026-06-23 17:29:00,SYNDICATE_HUB,17
WTH_02297,TXN_01123,ATM_019,28.540513,77.343968,10000,2026-06-23 17:34:00,SYNDICATE_HUB,17
WTH_02522,TXN_01233,ATM_034,23.961348,86.818957,15000,2026-06-23 17:37:00,SYNDICATE_HUB,17
WTH_02295,TXN_01122,ATM_008,28.418102,77.013105,15000,2026-06-23 17:39:00,SYNDICATE_HUB,17
WTH_02299,TXN_01123,ATM_019,28.540513,77.343968,15000,2026-06-23 17:44:00,SYNDICATE_HUB,17
WTH_00028,TXN_00014,ATM_023,28.500015,77.373724,15000,2026-06-23 17:45:00,SYNDICATE_HUB,17
WTH_02298,TXN_01123,ATM_019,28.540513,77.343968,11500,2026-06-23 17:46:00,SYNDICATE_HUB,17
WTH_04510,TXN_02198,ATM_087,13.080541,80.280252,6500,2026-06-23 17:47:00,SYNDICATE_HUB,17
WTH_02296,TXN_01122,ATM_008,28.418102,77.013105,15000,2026-06-23 17:48:00,SYNDICATE_HUB,17
WTH_00029,TXN_00014,ATM_023,28.500015,77.373724,15000,2026-06-23 17:52:00,SYNDICATE_HUB,17
WTH_04511,TXN_02198,ATM_087,13.080541,80.280252,15000,2026-06-23 17:53:00,SYNDICATE_HUB,17
WTH_02523,TXN_01234,ATM_117,14.443511,79.973468,6500,2026-06-23 18:02:00,SYNDICATE_HUB,18
WTH_02524,TXN_01234,ATM_117,14.443511,79.973468,13500,2026-06-23 18:10:00,SYNDICATE_HUB,18
WTH_01886,TXN_00923,ATM_064,12.939903,77.576478,15000,2026-06-23 18:12:00,SYNDICATE_HUB,18
WTH_02525,TXN_01234,ATM_117,14.443511,79.973468,15000,2026-06-23 18:16:00,SYNDICATE_HUB,18
WTH_01888,TXN_00923,ATM_064,12.939903,77.576478,10500,2026-06-23 18:20:00,SYNDICATE_HUB,18
WTH_01887,TXN_00923,ATM_064,12.939903,77.576478,15000,2026-06-23 18:21:00,SYNDICATE_HUB,18
WTH_05350,TXN_02612,ATM_149,9.95279,76.274675,10000,2026-06-23 18:40:00,VICTIM_CITY,18
WTH_00030,TXN_00015,ATM_020,28.503624,77.395725,7500,2026-06-23 18:42:00,SYNDICATE_HUB,18
WTH_00031,TXN_00015,ATM_020,28.503624,77.395725,15000,2026-06-23 18:49:00,SYNDICATE_HUB,18
WTH_01884,TXN_00922,ATM_121,19.047469,72.873569,15000,2026-06-23 18:49:00,VICTIM_CITY,18
WTH_01885,TXN_00922,ATM_121,19.047469,72.873569,15000,2026-06-23 18:52:00,VICTIM_CITY,18
WTH_02842,TXN_01390,ATM_017,28.535176,77.365615,8500,2026-06-23 19:52:00,SYNDICATE_HUB,19
WTH_04512,TXN_02199,ATM_149,9.95279,76.274675,10000,2026-06-23 20:02:00,VICTIM_CITY,20
WTH_03345,TXN_01626,ATM_013,28.446435,77.029262,15000,2026-06-23 20:33:00,VICTIM_CITY,20
WTH_01889,TXN_00924,ATM_077,17.363239,78.494132,15000,2026-06-23 20:39:00,SYNDICATE_HUB,20
WTH_01890,TXN_00924,ATM_077,17.363239,78.494132,4000,2026-06-23 20:43:00,SYNDICATE_HUB,20
WTH_03346,TXN_01626,ATM_013,28.446435,77.029262,7000,2026-06-23 20:44:00,VICTIM_CITY,20
WTH_04513,TXN_02200,ATM_074,17.345418,78.444445,15000,2026-06-23 21:02:00,SYNDICATE_HUB,21
WTH_04514,TXN_02200,ATM_074,17.345418,78.444445,15000,2026-06-23 21:07:00,SYNDICATE_HUB,21
WTH_02526,TXN_01235,ATM_118,14.485479,79.999178,14000,2026-06-23 21:18:00,SYNDICATE_HUB,21
WTH_04464,TXN_02175,ATM_074,17.345418,78.444445,15000,2026-06-23 21:29:00,SYNDICATE_HUB,21
WTH_05351,TXN_02613,ATM_116,14.427993,79.990829,14500,2026-06-23 21:39:00,SYNDICATE_HUB,21
WTH_04465,TXN_02175,ATM_074,17.345418,78.444445,8500,2026-06-23 21:41:00,SYNDICATE_HUB,21
WTH_04466,TXN_02175,ATM_074,17.345418,78.444445,15000,2026-06-23 21:41:00,SYNDICATE_HUB,21
WTH_02527,TXN_01236,ATM_012,28.461121,76.992406,10000,2026-06-23 21:43:00,SYNDICATE_HUB,21
WTH_02528,TXN_01236,ATM_012,28.461121,76.992406,15000,2026-06-23 21:53:00,SYNDICATE_HUB,21
WTH_04467,TXN_02176,ATM_150,9.950709,76.282411,15000,2026-06-23 22:01:00,VICTIM_CITY,22
WTH_02529,TXN_01236,ATM_012,28.461121,76.992406,15000,2026-06-23 22:03:00,SYNDICATE_HUB,22
WTH_05732,TXN_02796,ATM_031,23.954833,86.799929,6500,2026-06-23 22:04:00,SYNDICATE_HUB,22
WTH_04468,TXN_02176,ATM_150,9.950709,76.282411,15000,2026-06-23 22:08:00,VICTIM_CITY,22
WTH_03347,TXN_01627,ATM_058,12.965444,77.60425,15000,2026-06-23 22:09:00,SYNDICATE_HUB,22
WTH_03348,TXN_01627,ATM_058,12.965444,77.60425,15000,2026-06-23 22:12:00,SYNDICATE_HUB,22
WTH_05733,TXN_02796,ATM_031,23.954833,86.799929,15000,2026-06-23 22:12:00,SYNDICATE_HUB,22
WTH_05735,TXN_02797,ATM_079,17.444705,78.501863,15000,2026-06-23 22:15:00,SYNDICATE_HUB,22
WTH_05734,TXN_02796,ATM_031,23.954833,86.799929,11000,2026-06-23 22:20:00,SYNDICATE_HUB,22
WTH_05736,TXN_02797,ATM_079,17.444705,78.501863,12000,2026-06-23 22:25:00,SYNDICATE_HUB,22
WTH_02843,TXN_01391,ATM_054,28.146724,76.998492,15000,2026-06-23 22:26:00,VICTIM_CITY,22
WTH_02844,TXN_01391,ATM_054,28.146724,76.998492,15000,2026-06-23 22:38:00,VICTIM_CITY,22
WTH_00048,TXN_00025,ATM_081,17.35381,78.511887,15000,2026-06-23 23:14:00,SYNDICATE_HUB,23
WTH_00049,TXN_00025,ATM_081,17.35381,78.511887,5000,2026-06-23 23:26:00,SYNDICATE_HUB,23
WTH_00050,TXN_00025,ATM_081,17.35381,78.511887,12000,2026-06-23 23:28:00,SYNDICATE_HUB,23
WTH_03349,TXN_01628,ATM_001,28.471421,77.023282,13000,2026-06-23 23:36:00,VICTIM_CITY,23
WTH_01794,TXN_00876,ATM_140,22.574554,88.353111,15000,2026-06-23 23:39:00,VICTIM_CITY,23
WTH_01796,TXN_00877,ATM_040,23.963968,86.771099,15000,2026-06-23 23:42:00,SYNDICATE_HUB,23
WTH_01795,TXN_00876,ATM_140,22.574554,88.353111,2500,2026-06-23 23:43:00,VICTIM_CITY,23
WTH_01797,TXN_00877,ATM_040,23.963968,86.771099,15000,2026-06-23 23:45:00,SYNDICATE_HUB,23
WTH_02530,TXN_01237,ATM_150,9.950709,76.282411,9000,2026-06-23 23:47:00,VICTIM_CITY,23
WTH_01798,TXN_00877,ATM_040,23.963968,86.771099,13500,2026-06-23 23:54:00,SYNDICATE_HUB,23
WTH_02531,TXN_01237,ATM_150,9.950709,76.282411,15000,2026-06-23 23:54:00,VICTIM_CITY,23
WTH_01799,TXN_00878,ATM_090,13.07529,80.346865,3500,2026-06-24 00:02:00,SYNDICATE_HUB,0
WTH_01800,TXN_00878,ATM_090,13.07529,80.346865,15000,2026-06-24 00:08:00,SYNDICATE_HUB,0
WTH_02532,TXN_01237,ATM_150,9.950709,76.282411,15000,2026-06-24 00:09:00,VICTIM_CITY,0
WTH_00051,TXN_00026,ATM_102,13.153029,78.149361,15000,2026-06-24 01:03:00,SYNDICATE_HUB,1
WTH_00052,TXN_00026,ATM_102,13.153029,78.149361,15000,2026-06-24 01:06:00,SYNDICATE_HUB,1
WTH_04469,TXN_02177,ATM_150,9.950709,76.282411,15000,2026-06-24 01:20:00,VICTIM_CITY,1
WTH_00053,TXN_00026,ATM_102,13.153029,78.149361,15000,2026-06-24 01:25:00,SYNDICATE_HUB,1
WTH_04470,TXN_02177,ATM_150,9.950709,76.282411,15000,2026-06-24 01:25:00,VICTIM_CITY,1
WTH_05737,TXN_02798,ATM_005,28.448233,77.039621,1000,2026-06-24 01:38:00,SYNDICATE_HUB,1
WTH_04471,TXN_02177,ATM_150,9.950709,76.282411,15000,2026-06-24 01:42:00,VICTIM_CITY,1
WTH_05738,TXN_02798,ATM_005,28.448233,77.039621,15000,2026-06-24 01:50:00,SYNDICATE_HUB,1
WTH_02533,TXN_01238,ATM_071,17.392279,78.528529,11500,2026-06-24 02:19:00,SYNDICATE_HUB,2
WTH_02534,TXN_01238,ATM_071,17.392279,78.528529,13000,2026-06-24 02:23:00,SYNDICATE_HUB,2
WTH_00057,TXN_00028,ATM_058,12.965444,77.60425,11500,2026-06-24 03:18:00,SYNDICATE_HUB,3
WTH_04472,TXN_02178,ATM_150,9.950709,76.282411,15000,2026-06-24 03:21:00,VICTIM_CITY,3
WTH_00059,TXN_00028,ATM_058,12.965444,77.60425,8500,2026-06-24 03:24:00,SYNDICATE_HUB,3
WTH_00058,TXN_00028,ATM_058,12.965444,77.60425,15000,2026-06-24 03:26:00,SYNDICATE_HUB,3
WTH_04473,TXN_02178,ATM_150,9.950709,76.282411,15000,2026-06-24 03:33:00,VICTIM_CITY,3
WTH_04474,TXN_02178,ATM_150,9.950709,76.282411,3000,2026-06-24 03:39:00,VICTIM_CITY,3
WTH_02535,TXN_01239,ATM_149,9.95279,76.274675,15000,2026-06-24 03:42:00,VICTIM_CITY,3
WTH_02536,TXN_01239,ATM_149,9.95279,76.274675,15000,2026-06-24 03:46:00,VICTIM_CITY,3
WTH_02537,TXN_01240,ATM_059,12.970489,77.557202,12000,2026-06-24 04:21:00,SYNDICATE_HUB,4
WTH_04475,TXN_02179,ATM_102,13.153029,78.149361,3500,2026-06-24 05:42:00,SYNDICATE_HUB,5
WTH_02792,TXN_01363,ATM_027,28.519254,77.40568,15000,2026-06-24 05:44:00,SYNDICATE_HUB,5
WTH_04476,TXN_02179,ATM_102,13.153029,78.149361,12000,2026-06-24 05:49:00,SYNDICATE_HUB,5
WTH_04719,TXN_02305,ATM_018,28.555241,77.3617,15000,2026-06-24 05:50:00,SYNDICATE_HUB,5
WTH_02793,TXN_01363,ATM_027,28.519254,77.40568,13000,2026-06-24 05:54:00,SYNDICATE_HUB,5
WTH_04720,TXN_02305,ATM_018,28.555241,77.3617,15000,2026-06-24 05:54:00,SYNDICATE_HUB,5
WTH_04576,TXN_02233,ATM_005,28.448233,77.039621,8000,2026-06-24 06:12:00,VICTIM_CITY,6
WTH_04577,TXN_02233,ATM_005,28.448233,77.039621,14000,2026-06-24 06:24:00,VICTIM_CITY,6
WTH_05322,TXN_02598,ATM_011,28.494676,77.021181,12500,2026-06-24 06:34:00,SYNDICATE_HUB,6
WTH_02151,TXN_01050,ATM_148,9.939768,76.25067,9000,2026-06-24 07:25:00,VICTIM_CITY,7
WTH_04578,TXN_02234,ATM_008,28.418102,77.013105,10500,2026-06-24 07:27:00,VICTIM_CITY,7
WTH_02152,TXN_01050,ATM_148,9.939768,76.25067,15000,2026-06-24 07:30:00,VICTIM_CITY,7
WTH_02150,TXN_01049,ATM_090,13.07529,80.346865,9000,2026-06-24 07:37:00,SYNDICATE_HUB,7
WTH_02794,TXN_01364,ATM_074,17.345418,78.444445,15000,2026-06-24 07:37:00,SYNDICATE_HUB,7
WTH_02795,TXN_01364,ATM_074,17.345418,78.444445,1000,2026-06-24 07:41:00,SYNDICATE_HUB,7
WTH_02796,TXN_01364,ATM_074,17.345418,78.444445,9000,2026-06-24 07:51:00,SYNDICATE_HUB,7
WTH_04477,TXN_02180,ATM_023,28.500015,77.373724,15000,2026-06-24 08:15:00,SYNDICATE_HUB,8
WTH_02572,TXN_01257,ATM_088,13.090447,80.293861,15000,2026-06-24 08:17:00,SYNDICATE_HUB,8
WTH_02573,TXN_01257,ATM_088,13.090447,80.293861,5500,2026-06-24 08:20:00,SYNDICATE_HUB,8
WTH_04478,TXN_02180,ATM_023,28.500015,77.373724,15000,2026-06-24 08:22:00,SYNDICATE_HUB,8
WTH_02574,TXN_01257,ATM_088,13.090447,80.293861,15000,2026-06-24 08:33:00,SYNDICATE_HUB,8
WTH_04479,TXN_02180,ATM_023,28.500015,77.373724,15000,2026-06-24 08:37:00,SYNDICATE_HUB,8
WTH_02153,TXN_01051,ATM_149,9.95279,76.274675,11000,2026-06-24 08:45:00,VICTIM_CITY,8
WTH_02154,TXN_01051,ATM_149,9.95279,76.274675,15000,2026-06-24 08:53:00,VICTIM_CITY,8
WTH_05323,TXN_02599,ATM_094,13.095951,80.268661,15000,2026-06-24 08:55:00,SYNDICATE_HUB,8
WTH_05324,TXN_02599,ATM_094,13.095951,80.268661,15000,2026-06-24 08:59:00,SYNDICATE_HUB,8
WTH_04723,TXN_02307,ATM_005,28.448233,77.039621,11000,2026-06-24 09:04:00,SYNDICATE_HUB,9
WTH_04480,TXN_02181,ATM_150,9.950709,76.282411,2500,2026-06-24 09:05:00,VICTIM_CITY,9
WTH_04481,TXN_02181,ATM_150,9.950709,76.282411,15000,2026-06-24 09:08:00,VICTIM_CITY,9
WTH_04482,TXN_02181,ATM_150,9.950709,76.282411,15000,2026-06-24 09:23:00,VICTIM_CITY,9
WTH_04579,TXN_02235,ATM_043,28.09283,76.984965,15000,2026-06-24 09:24:00,SYNDICATE_HUB,9
WTH_04580,TXN_02235,ATM_043,28.09283,76.984965,15000,2026-06-24 09:28:00,SYNDICATE_HUB,9
WTH_02797,TXN_01365,ATM_008,28.418102,77.013105,13000,2026-06-24 09:31:00,VICTIM_CITY,9
WTH_04581,TXN_02235,ATM_043,28.09283,76.984965,13500,2026-06-24 09:36:00,SYNDICATE_HUB,9
WTH_04721,TXN_02306,ATM_025,28.543747,77.348687,2000,2026-06-24 09:42:00,SYNDICATE_HUB,9
WTH_04722,TXN_02306,ATM_025,28.543747,77.348687,15000,2026-06-24 09:53:00,SYNDICATE_HUB,9
WTH_02575,TXN_01258,ATM_112,14.456325,79.954246,11000,2026-06-24 10:17:00,SYNDICATE_HUB,10
WTH_02798,TXN_01366,ATM_017,28.535176,77.365615,15000,2026-06-24 10:53:00,SYNDICATE_HUB,10
WTH_02799,TXN_01366,ATM_017,28.535176,77.365615,4000,2026-06-24 11:00:00,SYNDICATE_HUB,11
WTH_04483,TXN_02182,ATM_105,13.143941,78.194144,15000,2026-06-24 11:12:00,SYNDICATE_HUB,11
WTH_04582,TXN_02236,ATM_012,28.461121,76.992406,15000,2026-06-24 11:19:00,VICTIM_CITY,11
WTH_02155,TXN_01052,ATM_148,9.939768,76.25067,15000,2026-06-24 11:20:00,VICTIM_CITY,11
WTH_02156,TXN_01052,ATM_148,9.939768,76.25067,3500,2026-06-24 11:32:00,VICTIM_CITY,11
WTH_02576,TXN_01259,ATM_122,19.09418,72.908867,11000,2026-06-24 11:54:00,VICTIM_CITY,11
WTH_04724,TXN_02308,ATM_098,13.087549,80.281489,15000,2026-06-24 11:54:00,SYNDICATE_HUB,11
WTH_02577,TXN_01259,ATM_122,19.09418,72.908867,6500,2026-06-24 12:03:00,VICTIM_CITY,12
WTH_04725,TXN_02308,ATM_098,13.087549,80.281489,2000,2026-06-24 12:05:00,SYNDICATE_HUB,12
WTH_02578,TXN_01260,ATM_096,13.070198,80.294679,15000,2026-06-24 12:13:00,SYNDICATE_HUB,12
WTH_02157,TXN_01053,ATM_032,23.944799,86.783761,5500,2026-06-24 12:16:00,SYNDICATE_HUB,12
WTH_02579,TXN_01260,ATM_096,13.070198,80.294679,15000,2026-06-24 12:23:00,SYNDICATE_HUB,12
WTH_02158,TXN_01053,ATM_032,23.944799,86.783761,15000,2026-06-24 12:27:00,SYNDICATE_HUB,12
WTH_02580,TXN_01260,ATM_096,13.070198,80.294679,15000,2026-06-24 12:29:00,SYNDICATE_HUB,12
WTH_05325,TXN_02600,ATM_068,12.942178,77.644198,14000,2026-06-24 12:35:00,SYNDICATE_HUB,12
WTH_02800,TXN_01367,ATM_007,28.465307,76.980681,12500,2026-06-24 12:39:00,VICTIM_CITY,12
WTH_02159,TXN_01053,ATM_032,23.944799,86.783761,15000,2026-06-24 12:40:00,SYNDICATE_HUB,12
WTH_02801,TXN_01367,ATM_007,28.465307,76.980681,15000,2026-06-24 12:43:00,VICTIM_CITY,12
WTH_05326,TXN_02600,ATM_068,12.942178,77.644198,15000,2026-06-24 12:45:00,SYNDICATE_HUB,12
WTH_02802,TXN_01368,ATM_055,12.979842,77.592218,4000,2026-06-24 14:54:00,SYNDICATE_HUB,14
WTH_02581,TXN_01261,ATM_100,13.136631,78.114212,15000,2026-06-24 14:57:00,SYNDICATE_HUB,14
WTH_04726,TXN_02309,ATM_063,12.990379,77.664695,15000,2026-06-24 14:59:00,VICTIM_CITY,14
WTH_02803,TXN_01368,ATM_055,12.979842,77.592218,15000,2026-06-24 15:02:00,SYNDICATE_HUB,15
WTH_02582,TXN_01261,ATM_100,13.136631,78.114212,9000,2026-06-24 15:05:00,SYNDICATE_HUB,15
WTH_05327,TXN_02601,ATM_060,13.00817,77.618662,9500,2026-06-24 15:07:00,SYNDICATE_HUB,15
WTH_03968,TXN_01931,ATM_024,28.524445,77.416371,13500,2026-06-24 15:24:00,SYNDICATE_HUB,15
WTH_02804,TXN_01369,ATM_055,12.979842,77.592218,6000,2026-06-24 16:25:00,SYNDICATE_HUB,16
WTH_02805,TXN_01369,ATM_055,12.979842,77.592218,15000,2026-06-24 16:35:00,SYNDICATE_HUB,16
WTH_02806,TXN_01369,ATM_055,12.979842,77.592218,15000,2026-06-24 16:41:00,SYNDICATE_HUB,16
WTH_04727,TXN_02310,ATM_062,13.016489,77.549741,15000,2026-06-24 16:54:00,VICTIM_CITY,16
WTH_04728,TXN_02310,ATM_062,13.016489,77.549741,15000,2026-06-24 17:03:00,VICTIM_CITY,17
WTH_02807,TXN_01370,ATM_050,28.109102,76.990308,15000,2026-06-24 17:12:00,SYNDICATE_HUB,17
WTH_05328,TXN_02602,ATM_011,28.494676,77.021181,15000,2026-06-24 18:04:00,SYNDICATE_HUB,18
WTH_05329,TXN_02602,ATM_011,28.494676,77.021181,15000,2026-06-24 18:11:00,SYNDICATE_HUB,18
WTH_03279,TXN_01595,ATM_109,13.123335,78.128711,15000,2026-06-24 18:39:00,SYNDICATE_HUB,18
WTH_03280,TXN_01595,ATM_109,13.123335,78.128711,14500,2026-06-24 18:50:00,SYNDICATE_HUB,18
WTH_05330,TXN_02603,ATM_114,14.443886,79.964945,1500,2026-06-24 19:07:00,SYNDICATE_HUB,19
WTH_05331,TXN_02603,ATM_114,14.443886,79.964945,15000,2026-06-24 19:15:00,SYNDICATE_HUB,19
WTH_01393,TXN_00673,ATM_036,23.968282,86.827509,15000,2026-06-24 21:47:00,SYNDICATE_HUB,21
WTH_01219,TXN_00586,ATM_080,17.346878,78.50771,13000,2026-06-24 22:21:00,SYNDICATE_HUB,22
WTH_01220,TXN_00586,ATM_080,17.346878,78.50771,3000,2026-06-24 22:24:00,SYNDICATE_HUB,22
WTH_01394,TXN_00674,ATM_039,23.963893,86.798116,15000,2026-06-24 22:58:00,SYNDICATE_HUB,22
WTH_01395,TXN_00674,ATM_039,23.963893,86.798116,15000,2026-06-24 23:01:00,SYNDICATE_HUB,23
WTH_01396,TXN_00674,ATM_039,23.963893,86.798116,15000,2026-06-24 23:12:00,SYNDICATE_HUB,23
WTH_01397,TXN_00675,ATM_101,13.141425,78.141473,15000,2026-06-24 23:25:00,SYNDICATE_HUB,23
WTH_01398,TXN_00675,ATM_101,13.141425,78.141473,15000,2026-06-24 23:37:00,SYNDICATE_HUB,23
WTH_01221,TXN_00587,ATM_086,13.057794,80.247857,15000,2026-06-25 00:55:00,SYNDICATE_HUB,0
WTH_01222,TXN_00587,ATM_086,13.057794,80.247857,5500,2026-06-25 01:02:00,SYNDICATE_HUB,1
WTH_01399,TXN_00676,ATM_021,28.553223,77.395113,9500,2026-06-25 01:14:00,VICTIM_CITY,1
WTH_01223,TXN_00587,ATM_086,13.057794,80.247857,15000,2026-06-25 01:17:00,SYNDICATE_HUB,1
WTH_01400,TXN_00677,ATM_032,23.944799,86.783761,1000,2026-06-25 02:27:00,SYNDICATE_HUB,2
WTH_01401,TXN_00677,ATM_032,23.944799,86.783761,15000,2026-06-25 02:35:00,SYNDICATE_HUB,2
WTH_01402,TXN_00678,ATM_081,17.35381,78.511887,15000,2026-06-25 02:45:00,SYNDICATE_HUB,2
WTH_01403,TXN_00678,ATM_081,17.35381,78.511887,15000,2026-06-25 02:52:00,SYNDICATE_HUB,2
WTH_01404,TXN_00678,ATM_081,17.35381,78.511887,15000,2026-06-25 03:03:00,SYNDICATE_HUB,3
WTH_01224,TXN_00588,ATM_085,17.377148,78.46258,12000,2026-06-25 03:21:00,VICTIM_CITY,3
WTH_01225,TXN_00588,ATM_085,17.377148,78.46258,8500,2026-06-25 03:24:00,VICTIM_CITY,3
WTH_01405,TXN_00679,ATM_025,28.543747,77.348687,15000,2026-06-25 04:07:00,VICTIM_CITY,4
WTH_01406,TXN_00679,ATM_025,28.543747,77.348687,14500,2026-06-25 04:10:00,VICTIM_CITY,4
WTH_01226,TXN_00589,ATM_085,17.377148,78.46258,15000,2026-06-25 05:33:00,SYNDICATE_HUB,5
WTH_00498,TXN_00241,ATM_020,28.503624,77.395725,15000,2026-06-25 05:44:00,SYNDICATE_HUB,5
WTH_00309,TXN_00149,ATM_006,28.448378,77.015422,1000,2026-06-25 06:03:00,SYNDICATE_HUB,6
WTH_00310,TXN_00149,ATM_006,28.448378,77.015422,14500,2026-06-25 06:13:00,SYNDICATE_HUB,6
WTH_01227,TXN_00590,ATM_071,17.392279,78.528529,15000,2026-06-25 07:24:00,VICTIM_CITY,7
WTH_01228,TXN_00590,ATM_071,17.392279,78.528529,15000,2026-06-25 07:35:00,VICTIM_CITY,7
